,track_id,id,name,followers,genres,popularity,extract_date
2576,2DNS7kGX6HZY4L64nStAld,5ZNvJC7YIhztLqxS58c1or,Lenny Breau,11460,['jazz guitar'],30,2023-03-27
2578,2MvUVGx50wONz9Oe0f1xZm,0IDfPC86tctwQaHkc9tVfX,Sihu,892,[],30,2023-03-27
2580,2rgufOrTopmbEea9g0UJmR,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2980451,"['classical', 'early romantic era', 'polish classical']",75,2023-03-27
2581,2rgufOrTopmbEea9g0UJmR,0eDrryGufj7n7Jou377AGU,Félicien Brut,783,[],23,2023-03-27
2582,2rgufOrTopmbEea9g0UJmR,4u14mki7TR1Ea0OmCkCZL0,Edgar Moreau,3699,['classical cello'],33,2023-03-27
2583,2rgufOrTopmbEea9g0UJmR,7uvOmP5c9TEmFoHmmpQ5BH,Edouard Macarez,7,[],20,2023-03-27
2588,31dlFrjryvgqkK0MOusg21,1U0FaHAc4fcwQcYEJFgkm9,Balmorhea,157843,"['bow pop', 'compositional ambient', 'melancholia', 'neo-classical', 'neoclassical darkwave', 'pastoral', 'post-rock']",53,2023-03-27
2589,31dlFrjryvgqkK0MOusg21,7sYipTRgDXS2JVOPEhRutx,Portico Quartet,175306,"['british jazz', 'contemporary jazz', 'electronica', 'indie jazz', 'jazz quartet', 'new tribe', 'nu jazz']",49,2023-03-27
2590,31dlFrjryvgqkK0MOusg21,5P0KM3HQDxCDtE83ttmYJl,Morris Kliphuis,221,[],26,2023-03-27
2591,31dlFrjryvgqkK0MOusg21,6nMxYJRqJcmuOFtheuVChY,Lisa Morgenstern,4173,[],36,2023-03-27
2592,31dlFrjryvgqkK0MOusg21,1B25oHGZdWQzQJCajIwA3a,Clarice Jensen,3725,['modern cello'],59,2023-03-27
2598,3noxajjedyBfsd5eXjBwxC,0stmdx2IonUUUIlWQ9bLYZ,yutaka hirasaka,20774,"['j-ambient', 'japanese guitar']",44,2023-03-27
2600,3xPGQOckEwKVv4JpqcVLpi,2fMvylhnE23sAlyePKK8er,Kenny Dorham,67610,"['bebop', 'big band', 'free jazz', 'hard bop', 'jazz', 'jazz trumpet', 'stride']",45,2023-03-27
2602,5Zala3EsVj5ZLpQdvlIX2M,4ZTlbJ3KHGs7wuvdtouuIw,Haruhisa Tanaka,3146,"['ambient', 'fourth world', 'j-ambient']",48,2023-03-27
2604,6tPZzx5GfGTAG4ehDYnL7b,0yT9vbP1EOnCpl2McnF9nH,Mike Bloomfield,82997,"['blues', 'blues rock', 'chicago blues', 'electric blues']",39,2023-03-27
2605,6tPZzx5GfGTAG4ehDYnL7b,49JvZ17o0VaAmXaJv5kZlv,Al Kooper,57723,"['blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'rock keyboard']",43,2023-03-27
2606,6tPZzx5GfGTAG4ehDYnL7b,0dfXKGyyW8BPJ4QBS95tMY,Steve Stills,1866,[],23,2023-03-27
2610,0EIaR2py9XXUW4DMLx4BNk,50h2tBXWxIdL1ol9zowwyp,나미,634,['classic korean pop'],18,2023-03-27
2612,142KEuaZKcjpSqYybDu68D,3UwlejyX2b458azZ7eCnHb,HyunA,2163416,['k-pop'],57,2023-03-27
2613,142KEuaZKcjpSqYybDu68D,0q5mCOaqzgDnmthha6f4W7,Ji Dam Yook,128,[],17,2023-03-27
2616,1RDa57Qh5kWFYUHkQuwSJa,6rmMpoeu2SIV4OLURCOn2e,SS501,241869,"['k-pop', 'k-pop boy group']",49,2023-03-27
2618,1ySJm5XCFatpIz0j8NFlra,0hhL0iOf9ebHlwxWQyeH2w,KOLAJ,7393,['indie poptimism'],27,2023-03-27
2619,1ySJm5XCFatpIz0j8NFlra,2FLqlgckDKdmpBrvLAT5BM,Eric Nam,2077381,"['k-pop', 'pop']",63,2023-03-27
2622,2I0ZI9OGrihh0Dbn8RVSr8,6uRyNreOHUvWPNGnKfIo27,SECHSKIES,142476,"['classic k-pop', 'k-pop', 'k-pop boy group']",38,2023-03-27
2624,2V8IitegdOtpbH1uB5M7bD,6nfDaffa50mKtEOwR8g4df,GOT7,6491147,"['k-pop', 'k-pop boy group']",64,2023-03-27
2626,2vx6QD9i5UTKkXQOjJ3DHW,1PeAdO7bawJcZXcsLVXSSp,김형중,1602,[],27,2023-03-27
2628,32T0Qna0xwKjr1opg3ecnT,5iEmISzYjAAPXDheLBOmM2,Kate Reinders,20122,[],32,2023-03-27
2629,32T0Qna0xwKjr1opg3ecnT,43rycrdudlg4j0MRLSzPFE,Derek Hough,6357,[],29,2023-03-27
2630,32T0Qna0xwKjr1opg3ecnT,3xvaSlT4xsyk6lY1ESOspO,Disney,300930,[],83,2023-03-27
2634,34tpa7ePGVugKLVq9aFjnh,69K447yK7IW0NCZGEh79e1,Han Dong Geun,52337,['korean pop'],40,2023-03-27
2636,37Bv9wyQg01DjaMe4uj93a,2aRLyjYp7WPr4EkjkI1gvS,Fin.K.L,30259,"['classic k-pop', 'k-pop girl group']",33,2023-03-27
2638,3kslq6hNK1NPQBZKa6bDfW,6G7NK00vdfxNtdjLOfdUnZ,Sweetbox,14456,[],37,2023-03-27
2640,42i396f8Oen7VVyA7ujBMi,4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,4900941,"['k-pop', 'k-pop boy group']",68,2023-03-27
2642,4Bk3bszU1CnHq9hS20s2qZ,4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,535149,"['k-pop', 'k-pop boy group']",47,2023-03-27
2644,4bttuoEi7aI5PC7ZWVzN3w,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,1170639,"['k-pop', 'k-pop girl group']",64,2023-03-27
2646,5OH5VvM5qIZDiJC1JVWLfe,2JDfkwLPoHoH1EKw6Og6uH,M1NU,6147,[],29,2023-03-27
2647,5OH5VvM5qIZDiJC1JVWLfe,64uYVs5XasE9xxAItdyPCn,Wiz World,62,[],18,2023-03-27
2648,5OH5VvM5qIZDiJC1JVWLfe,5wrj3tbmQ8cvjcA80MtZP9,래원,20,[],17,2023-03-27
2649,5OH5VvM5qIZDiJC1JVWLfe,6b29EYSqnLhUyxC3yyNbyr,TRADE L,27899,['k-rap'],49,2023-03-27
2654,5eHG0eRylKF2c1baT7OeBD,34J5kKR5szbJ5fGK7f8HCU,jung jaeil,22177,[],39,2023-03-27
2656,71nySQ4RntwCMUFZu29m1d,49cCO8Hy5heGnXj9hb6KEW,Gwangil Jo,44547,"['k-rap', 'korean underground rap']",42,2023-03-27
2658,7q6EXc4wuKtRl9jwQ5txIh,6xlIFpRmRNDoVuFUqzuMFE,NSW yoon,7938,['k-rap'],43,2023-03-27
2659,7q6EXc4wuKtRl9jwQ5txIh,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,1170478,"['grime', 'uk hip hop', 'ukg revival']",69,2023-03-27
2660,7q6EXc4wuKtRl9jwQ5txIh,0m5ETFICJLAg6ageqa9FgZ,Hangzoo,13163,['k-rap'],38,2023-03-27
2664,7tBopxC7AwomZnU7KuKF9u,3wkl0GrYTJjWoTmGAJRosv,PARK BO GUM,40384,[],34,2023-03-27
2666,08r1NeHU75XwVVDiawjn96,0ubIxkefJsoYY8JXc2HJoa,Leon Lai,114888,"['c-pop', 'cantopop', 'classic cantopop']",50,2023-03-27
2668,0Acv9x0Qa8nqTxF9jmNTMi,51BliGAyfekzswIpIiH2Bo,YHB Sleepsalot,631,['singaporean hip hop'],27,2023-03-27
2669,0Acv9x0Qa8nqTxF9jmNTMi,1loI0RIE3tosoU6YePYuUI,Nakalness,5204,['malay rap'],35,2023-03-27
2672,0C54uocegt2AqgdJkrFNqo,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,890828,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",60,2023-03-27
2674,0CCyA5Wuw8G9Mq6uTqbOyH,5c3GLXai8YOMid29ZEuR9y,Nick Drake,703155,"['art rock', 'british folk', 'classic rock', 'folk', 'folk rock', 'melancholia', 'rock', 'singer-songwriter']",64,2023-03-27
2676,0EhiqZX4FNq822uW0jjCrm,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,862288,"['classical', 'german romanticism', 'late romantic era']",68,2023-03-27
2677,0EhiqZX4FNq822uW0jjCrm,57ziOSBD3x0PhVbl7MXTgI,Gautier Capuçon,24049,['classical cello'],56,2023-03-27
2678,0EhiqZX4FNq822uW0jjCrm,7HUNjWo242UAVHZvj9zk4w,Yuja Wang,74466,"['chinese classical performance', 'chinese classical piano', 'classical performance', 'classical piano']",51,2023-03-27
2682,0LzCSYjFxH3LKSU4UIeRBk,0XLpzWw7BLdlsf32qlMXKV,Penetration,15353,"['pub rock', 'punk']",24,2023-03-27
2684,0OZdSwCnNFXAgpeONjK9gs,26asCxojoHjMQusky3AAVT,曾一軍,177,[],17,2023-03-27
2686,0RZJ2iTypYLPaN9bdQMuIK,3aVoqlJOYx31lH1gibGDt3,Babyface,931276,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",61,2023-03-27
2687,0RZJ2iTypYLPaN9bdQMuIK,3IJ21966TwNZI24MwZHMu4,Baby Tate,303733,"['alternative r&b', 'pop', 'rap', 'trap queen', 'viral rap']",73,2023-03-27
2690,0gs2sDUTqsDaxY5BLxhpik,71wbvQyh0QbofdrRXCagLU,Ian Livingstone,1895,['video game music'],31,2023-03-27
2691,0gs2sDUTqsDaxY5BLxhpik,5SWVyhFS5ykl0LpJQNNL6H,Ethan Livingstone,35,[],22,2023-03-27
2692,0gs2sDUTqsDaxY5BLxhpik,1R62hlOb9mHKh9sWyPvBGa,Julie Seechuk,298,[],25,2023-03-27
2696,0sLHcMy7Axfp4VeWUyNK22,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,563708,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",69,2023-03-27
2698,10UumEsqkMv6fiihOM5Hg8,3mNygoyrEKLgo6sx0MzwOL,Ali Farka Touré,232221,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",51,2023-03-27
2699,10UumEsqkMv6fiihOM5Hg8,2nCACYdIndYchzX4bxLcTW,Toumani Diabaté,89104,"['afropop', 'desert blues', 'griot', 'kora', 'malian blues', 'mande pop', 'world']",52,2023-03-27
2702,11si3OzSN9TCndyKeHPbB3,3DvdryKH4O95ZnsUZJKXpt,Maze,459434,"['funk', 'neo soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",52,2023-03-27
2703,11si3OzSN9TCndyKeHPbB3,6rXycobs8wkWicUGLtmB0n,Frankie Beverly,48416,['quiet storm'],51,2023-03-27
2706,17J48o0PQhGI7KFZXMe9j1,6nPKmEbQmR8jGZEm7ArOFX,T-Bone Walker,184246,"['blues', 'blues rock', 'chicago blues', 'electric blues', 'jazz blues', 'texas blues', 'traditional blues']",46,2023-03-27
2708,17NuSPbKO6SgDPcYwMrpml,6ZoRg8NnEtVmtUhgCTSCrn,Nadia Reid,31033,"['dunedin indie', 'indie folk', 'nz folk', 'nz pop', 'nz singer-songwriter']",42,2023-03-27
2710,19lYRLj7L8F6oUejDM7pgX,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,890828,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",60,2023-03-27
2712,1HgQFrZi1J4RuhJ9Z4MAcD,0Sf5IqezdIhXjKogXm0Nad,anice,809,['r&b italiano'],41,2023-03-27
2714,1QShBhv1AuVLaWLbIebWbp,6oYvpkS6pM9ts4nbXRaINg,Vinida Weng,36347,['chinese hip hop'],43,2023-03-27
2716,1Td5BcPlFaDctmFFAbcILg,19GI8I4UhSpBl8Y9XpKyT4,Sophie Milman,69791,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",43,2023-03-27
2718,1bSFWyVcamk2V5cSIzPvFj,5c3GLXai8YOMid29ZEuR9y,Nick Drake,703155,"['art rock', 'british folk', 'classic rock', 'folk', 'folk rock', 'melancholia', 'rock', 'singer-songwriter']",64,2023-03-27
2720,1lD3lmjSZKsCQAvp5bvBiS,2BbGifSrMGEgvUXLypUWzV,Yaffle,11931,[],42,2023-03-27
2721,1lD3lmjSZKsCQAvp5bvBiS,2FfS4tGbyODPI92Baw7Ys8,CeaseTone,1241,['icelandic indie'],23,2023-03-27
2724,1sbg3lCelZtb9xNOhg0YrN,5VxQzcVrakID2E4UxaDPNs,Kvi Baba,28066,"['j-rap', 'japanese trap']",52,2023-03-27
2725,1sbg3lCelZtb9xNOhg0YrN,5fNuYnFYyzsrVRtDcKPnxb,AKLO,76652,['j-rap'],55,2023-03-27
2726,1sbg3lCelZtb9xNOhg0YrN,7K3bqkZs0SVUS9K13bnwHL,KEIJU,47900,"['j-rap', 'japanese trap']",53,2023-03-27
2730,21blxUn7Ttcrj5iPpNz1DH,3mNygoyrEKLgo6sx0MzwOL,Ali Farka Touré,232221,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",51,2023-03-27
2732,22YAuxChtTHX8D9so4i5R5,2lD1D6eEh7xQdBtnl2Ik7Y,Hildur Guðnadóttir,126827,"['cello', 'compositional ambient', 'drone', 'icelandic classical', 'icelandic experimental', 'modern cello', 'orchestral soundtrack', 'soundtrack']",51,2023-03-27
2734,2JC32Tv0fNyTeVxWZeROmC,3ioHf138TiMxYRCWmC8yJX,CoCo Lee,91794,"['c-pop', 'classic mandopop', 'mandopop', 'taiwan pop']",44,2023-03-27
2736,2M9aZcP4xcDiEvEChmHTsx,6ysQi6NI88X627t2srsWz6,Mott The Hoople,200506,"['album rock', 'art rock', 'blues rock', 'classic rock', 'classic uk pop', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'pub rock']",49,2023-03-27
2738,2Mz8LoT2EIbXLCZ8L9j98p,3aIDSTKS9yH745GUQBxDcS,Fish Leong,693035,"['c-pop', 'malaysian mandopop', 'mandopop']",59,2023-03-27
2740,2Q0AAc5fvKcO5ByHzsZyAC,2zuPyFAXSFyGQJrNk2iy6V,Biru Baru,23033,"['indonesian indie', 'indonesian r&b']",43,2023-03-27
2742,2QyLRyrciztL0CQ7CeXK2p,2qNOz03Hh4Y43qqWxHUejk,Mick Fleetwood and Friends,3251,[],28,2023-03-27
2743,2QyLRyrciztL0CQ7CeXK2p,4DqeVw9M195lj22iU1elxD,Billy Gibbons,15695,[],38,2023-03-27
2744,2QyLRyrciztL0CQ7CeXK2p,32zks9ovi0IExzUd1C7W6o,Steven Tyler,86988,['modern country rock'],46,2023-03-27
2748,2bHvQDx7KWAWxlopZGZDMo,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2980451,"['classical', 'early romantic era', 'polish classical']",75,2023-03-27
2749,2bHvQDx7KWAWxlopZGZDMo,4jr0QTGJnWJNUPeHjju3RD,Camille Thomas,8718,['classical cello'],42,2023-03-27
2750,2bHvQDx7KWAWxlopZGZDMo,0TKIjTam3WeFSeV2qYrrWf,Wolfgang Emanuel Schmidt,344,[],34,2023-03-27
2751,2bHvQDx7KWAWxlopZGZDMo,1WxvErlQgQm4rDwyhXazOa,Jaemin Han,10,[],30,2023-03-27
2752,2bHvQDx7KWAWxlopZGZDMo,0dfKYhE2GQaOOS5pYSXnBx,Frans Helmerson,557,['classical cello'],30,2023-03-27
2758,2fn7wn7Rl9Lgco3KjeCkJn,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,3929324,"['baroque', 'classical', 'early music', 'german baroque']",79,2023-03-27
2759,2fn7wn7Rl9Lgco3KjeCkJn,7vaRQaj7oIVMzraSzbtSBa,Raphaël Feuillâtre,1597,['classical guitar'],34,2023-03-27
2762,2fou0OTbdmC4QyuyGV1yam,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,1208339,"['dance pop', 'indietronica', 'new rave']",68,2023-03-27
2764,2idpJZnXSvfURT7xk9iYF0,2xtmoxSauQs0TQFUoHmbfy,Crawlers,142738,"['indie pop', 'warrington indie']",51,2023-03-27
2766,2vmGQQGlnw7319pnE3ggfE,05mWue0RvlBL9VqcG3xCwK,Jin Dogg,55931,"['j-rap', 'japanese trap']",49,2023-03-27
2767,2vmGQQGlnw7319pnE3ggfE,6qupcgiWamRwRaYyiysUEP,REAL-T,19715,['j-rap'],42,2023-03-27
2770,36fuukCeIJTqAXqsU4mhuS,093nXwEUtY8TBTtZb9IVrf,Amie Doherty,2897,[],33,2023-03-27
2772,3EL2tGbkBSyRvoLwo8stEe,3r0kvjF0xGitqk9azZVB35,Nick Lloyd Webber,400,[],31,2023-03-27
2774,3JAaETnjF592bbsgzUXAMp,1385hLNbrnbCJGokfH2ac2,Franz Liszt,714702,"['classical', 'late romantic era']",64,2023-03-27
2775,3JAaETnjF592bbsgzUXAMp,36qooOkbokPscdOGWHPFk7,Boris Berezovsky,5368,['russian classical piano'],38,2023-03-27
2776,3JAaETnjF592bbsgzUXAMp,1sa3cLzMIDqNJgkNqHrhKt,Hugh Wolff,438,[],37,2023-03-27
2777,3JAaETnjF592bbsgzUXAMp,09KZU0NsS7jRa5p0SflmGY,Philharmonia Orchestra,60594,"['british orchestra', 'classical', 'classical performance', 'orchestra']",64,2023-03-27
2782,3QQD8AnSMwDYf8NQ585CqR,0lSENl3bteP8p2NbiSP7RM,Matthew And The Atlas,111830,"['indie anthem-folk', 'indie folk', 'stomp and holler', 'uk americana']",46,2023-03-27
2784,3WxCQtOh7zMhp9TmdOWTrv,0JUmNncvAQ42GdF20L1Fud,XVW,1953,[],36,2023-03-27
2785,3WxCQtOh7zMhp9TmdOWTrv,0oPeHAZ3BpdlD8EyeBLady,HÄWK,39248,['covertronica'],57,2023-03-27
2788,3baFj9lAusUhOMmHeQRVbc,3VDwfryUiGGszWpyzpwDGJ,Romantic Echoes,14645,"['indonesian indie', 'indonesian indie pop', 'malaysian indie']",44,2023-03-27
2789,3baFj9lAusUhOMmHeQRVbc,5vxULw4cTsiMYOvH0jrbfj,Morad,5213,['indonesian blues'],37,2023-03-27
2792,3cOcIZjwVIJeVqKVUA5WaG,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,890828,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",60,2023-03-27
2794,3kpmzwSyKbVhGxu6Rvme0L,09N5SuYvKJPb6mX34qfeM3,La Pestilencia,66047,"['colombian hardcore', 'colombian rock', 'latin rock', 'punk colombiano']",33,2023-03-27
2796,3ob7kbzObr4qcBotT9PDkk,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,1000580,"['australian dance', 'big room', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance']",74,2023-03-27
2798,3rQHCAUeQ0k5YOexEU4LN7,0ubIxkefJsoYY8JXc2HJoa,Leon Lai,114888,"['c-pop', 'cantopop', 'classic cantopop']",50,2023-03-27
2800,41OvwTB8sYhV4jXqBSw4rv,4Rh3HXq1VRYzQJ3rl2MUfG,ZENBØ,3140,['taiwan hip hop'],28,2023-03-27
2802,4AeZKrbiPqJuVrJvrngTkR,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,3913012,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",71,2023-03-27
2804,4OQ08jPQlzsufwogvCjKwB,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,890828,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",60,2023-03-27
2806,4SIfcQHmeKQ7F3K6Tbz5gK,4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,294599,"['orchestral soundtrack', 'soundtrack']",66,2023-03-27
2808,4Xv2j9s22GodhZ12kUnOmW,0lVlNsuGaOr9vMHCZIAKMt,Machine Head,1195337,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'progressive groove metal', 'rap rock']",60,2023-03-27
2810,4azwCtiM7Gt2xWHmp0sPeY,4rriNpL1lxpoysDDctWgl3,Jesse Baez,131427,"['guatemalan pop', 'r&b en espanol', 'urbano espanol', 'urbano latino']",57,2023-03-27
2812,4eehPzTBl5UaENQi04Yzgc,3cn7Ujrlj3rdyuqmOYhBJT,HARU NEMURI,60750,['japanese alternative pop'],46,2023-03-27
2814,4xFsqBho4pb6caTAredS1r,1EevBGfUh3RSQSGpluxgBm,Joan Baez,587265,"['american folk revival', 'folk', 'folk rock', 'singer-songwriter']",56,2023-03-27
2816,515grUPGeNHPCKOThjaUYg,1KVw3QwEmC8QMrpz0SV05n,Molly Tuttle & Golden Highway,6093,['alternative americana'],43,2023-03-27
2817,515grUPGeNHPCKOThjaUYg,4LX0KCPnH7gvxEbVXqXmAE,Molly Tuttle,59561,['new americana'],49,2023-03-27
2818,515grUPGeNHPCKOThjaUYg,4DBi4EYXgiqbkxvWUXUzMi,Old Crow Medicine Show,409086,"['alternative country', 'bluegrass', 'folk', 'indie folk', 'modern old-time', 'new americana', 'old-time', 'progressive bluegrass', 'roots rock', 'stomp and holler']",56,2023-03-27
2822,51eO3uxag2ZhvnqWePYeVv,7xjcFAzlxdwPCfWi3VOuxU,Ronnie Earl,27860,"['blues', 'blues rock', 'electric blues', 'modern blues']",37,2023-03-27
2823,51eO3uxag2ZhvnqWePYeVv,2qFpRpyF3BTmEGS4V5sXpH,The Broadcasters,690,[],32,2023-03-27
2826,5IQkaqFVUaw8MSVY1TsDsX,0FqWOgn92qjlFjYcmoesrs,Mentalist,4342,"['german power metal', 'melodic metal', 'melodic power metal']",21,2023-03-27
2828,5Pv4XZQu60gd4BeFKUgjna,73yxxTCHbUjnQUifLtfbDL,Don Tetto,141049,"['colombian rock', 'latin rock']",47,2023-03-27
2830,5xLrfv3GK89aV5lL1ger1e,4psozRvxjEJEOANLHTwA7J,Mr. Pig,95762,"['mexican edm', 'urbano mexicano']",54,2023-03-27
2831,5xLrfv3GK89aV5lL1ger1e,6fxEt6A7hRd7Iq4FnwSxVb,Potencia Lirical,2067,[],51,2023-03-27
2834,5xwCQuoGnPdgqw2omrgmCq,2m2vWbN6WZU0Mtv569ndeb,Sylvester Weaver,2657,['traditional blues'],22,2023-03-27
2836,6MKNiRPLEHZE8fikKRL3Vq,2j7yGPnVrdIHjHwtyLPJ2z,William Byrd,15368,"['anglican liturgy', 'classical', 'early music', 'english renaissance', 'renaissance']",42,2023-03-27
2837,6MKNiRPLEHZE8fikKRL3Vq,050HYLDzYAPj4f334VbaKG,Stile Antico,10159,"['british choir', 'choral', 'classical', 'classical performance', 'early music', 'early music choir', 'early music ensemble', 'polyphony']",33,2023-03-27
2840,6Q618O7znDt228XHj8tFyI,68gYAqni9tSrACmLCp4qoM,Janice Vidal,189357,"['c-pop', 'cantopop']",53,2023-03-27
2842,6WKXJwgtSdkDj3fRga7VWy,2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,4759120,"['classical', 'classical era', 'early romantic era', 'german romanticism']",73,2023-03-27
2843,6WKXJwgtSdkDj3fRga7VWy,003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,116998,"['austrian orchestra', 'classical performance', 'orchestra']",69,2023-03-27
2844,6WKXJwgtSdkDj3fRga7VWy,4GQwgdcDQwqtcHICjUNndp,Sir Simon Rattle,49576,"['choral', 'classical performance', 'orchestral performance']",64,2023-03-27
2848,6bB72xEv5WQozHtvIQTlgX,26QeJhwzQ5vwSNX8wH1t0D,阿跨面,1004,[],38,2023-03-27
2850,6hY92vu9OTD8B7uTJgYsN4,0FeWKiZSwBRdGzqeCdlH1a,Marcus King,160390,['modern blues rock'],56,2023-03-27
2852,6i7mdZTIEUGD7jrc0xnPBV,77gMBvQ2frbQAPyCeoYGm7,Lakeyah,133163,"['pop r&b', 'r&b', 'rap', 'viral rap']",56,2023-03-27
2854,6rYnkkiwRDrJlNnkV1jc0R,2SQQDXpVix78q2nKkks3E3,Jonathan Terrell,4067,['austin americana'],31,2023-03-27
2856,6wMZgPKc7BH4vVuS07bA2o,2a5qh3vr6mQFCjnGd7fM8I,Elmatu,34285,['indonesian pop'],44,2023-03-27
2858,79deaUtPDHb03XPGbw9vkn,4qcKNkdxUidhvUByB2eQ6g,Warren Hue,68064,['chill r&b'],55,2023-03-27
2860,7G6oI8xoGa62LGvE2xjtfP,74fkl73HDlCXw0l6cemB89,G. Love & Special Sauce,197265,['jam band'],54,2023-03-27
2861,7G6oI8xoGa62LGvE2xjtfP,6iDaoPZVgxrTkndDCisX8F,Keb' Mo',350636,"['blues', 'blues rock', 'country blues', 'country rock', 'electric blues', 'modern blues', 'piedmont blues', 'roots rock', 'traditional blues']",53,2023-03-27
2864,7IOFNCLhwQh431C0SLNZUy,6axEK9sZSlbE212EPp41eg,High Fashion,11658,"['post-disco', 'post-disco soul']",27,2023-03-27
2866,7a5f1bDxwCQ9nLSxHuD1qo,2oxXzHzL7FaXIE29VwWPvN,Purplecat,1677,[],33,2023-03-27
2868,7vRuEtSugCJVYRQtk1lXnJ,20v3nhzoeaO2WvDSCdY0f4,First Choice,43175,"['classic house', 'classic soul', 'deep disco', 'disco', 'philly soul', 'post-disco']",38,2023-03-27
2870,0VbuRai18mA0GtiCiKdqph,7vaTIZVteGSJf1cQ9VzRRI,Takahiro Kido,5354,"['j-ambient', 'japanese piano']",27,2023-03-27
2872,11Bp7FRyKJ2U33EQmHtamY,0qntmZZEAGHbEQEbCRQoUG,Total Refreshment Centre,1531,['uk contemporary jazz'],28,2023-03-27
2873,11Bp7FRyKJ2U33EQmHtamY,2EwuERRHLRNhsvh3ka1Rp4,Byron Wallen,600,[],21,2023-03-27
2876,139uZo8dlYHgVyMYN6bSXA,4ELcaEK7UaF0mUoodoVBfn,Bluewerks,3458,[],46,2023-03-27
2877,139uZo8dlYHgVyMYN6bSXA,3pSfwb3p6BVPTYDkNdgxS2,Arbour,21450,"['chillhop', 'lo-fi beats']",48,2023-03-27
2880,1lAoG1TBej7gYJQ3UHUxjT,05E3NBxNMdnrPtxF9oraJm,Lester Young,131755,"['adult standards', 'bebop', 'big band', 'jazz', 'jazz saxophone', 'stride', 'swing', 'vocal jazz']",56,2023-03-27
2882,1tYMoCu2u5FCylI4Xn5T8Y,3NUsiT2JSyaWAnWaXxDzhQ,Dexter Gordon,195030,"['bebop', 'hard bop', 'jazz', 'jazz saxophone']",49,2023-03-27
2884,2HGbt4l6SI2QklbIL56gqJ,3ZNRPH9WeMybGggbmNOE62,Martin Taylor,10193,['jazz guitar'],30,2023-03-27
2886,2gkEufrsoGisa7p4rh6K22,0yT9vbP1EOnCpl2McnF9nH,Mike Bloomfield,82997,"['blues', 'blues rock', 'chicago blues', 'electric blues']",39,2023-03-27
2887,2gkEufrsoGisa7p4rh6K22,49JvZ17o0VaAmXaJv5kZlv,Al Kooper,57723,"['blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'rock keyboard']",43,2023-03-27
2890,2j1IMbqrawYeu3pIvYaiX0,6vbGW1gdI14163OQECQs5d,Chelsea Carmichael,4403,['uk contemporary jazz'],27,2023-03-27
2891,2j1IMbqrawYeu3pIvYaiX0,3PubLnxnO5N2Avr3UvG1Vc,Joshua Idehen,4078,['slam poetry'],32,2023-03-27
2892,2j1IMbqrawYeu3pIvYaiX0,2lrCkW8oiUfuiouUjVvM1o,Shabaka Hutchings,900,[],33,2023-03-27
