customer_id,verified_purchase
16066954,0
16067422,0
1606770,1
16068632,1
16068823,0
16068867,1
16069080,1
16069110,1
16069269,0
16069372,0
16069665,1
16070102,1
16071085,0
16071086,0
16071265,1
16071303,1
16071926,1
1607202,0
16072370,1
16072846,1
16072989,1
16073348,1
16073863,1
16073909,1
16073932,1
16073972,1
16075296,0
16075613,1
16075637,0
1607591,1
16076052,1
16076277,1
16076448,1
16076802,1
16076830,1
16077937,1
16078088,0
16078335,1
16078720,1
1607932,1
16079456,1
16079554,1
16080068,0
16080267,1
16080510,0
16080745,1
16080942,1
16081259,0
16081489,1
16081954,0
16082003,0
16082185,0
16082487,1
16082661,1
16082836,1
16082924,1
16082966,0
16082990,1
16083197,1
16084117,1
16084138,1
1608477,1
16085342,1
16085453,0
16085927,1
16086150,0
16086248,2
16086506,0
16086720,1
16087154,1
16087443,0
16087502,0
16087529,1
16087542,1
1608764,1
16088748,1
16088901,1
16089925,1
16090353,0
16090507,1
16090597,1
16090792,1
16091014,0
1609160,0
16091764,0
16091958,1
16092245,1
16092610,1
16092768,1
16093398,1
16093583,1
16093934,1
16094128,1
16094169,1
16094185,1
16094375,0
16094717,1
16094747,0
16096127,1
16096527,1
16096954,1
16097227,1
16097435,0
16097448,1
16097499,1
16098032,0
16098357,0
16098562,0
16098765,0
16098887,1
16099239,1
16099395,1
16099534,1
16100287,1
16100608,1
16100818,0
1610089,1
16101006,0
16101175,1
16101815,1
16102242,1
16102373,1
16102641,0
16103583,1
16103592,1
16104168,2
16104573,1
16104909,0
16105165,1
16105226,1
1610523,0
16105332,0
16105476,1
16105728,0
16105939,1
16106047,1
16106271,0
16106282,1
16106456,0
16106610,1
16106724,1
16107499,1
16107527,1
16108044,0
16108279,1
16108303,1
16108321,1
16108539,1
16108741,0
16108935,1
16109133,0
16110494,1
16110716,1
16111221,1
16111630,0
16111729,0
16111944,0
16111984,1
16112848,1
16113955,1
16114003,1
16114164,1
16114168,0
16114283,1
16114599,1
16115304,1
1611534,1
16116417,0
16116715,1
16117312,1
16117888,1
16117896,0
16117963,0
16118107,0
16118537,1
16119771,1
16120788,1
16121525,1
16121573,0
16122495,1
16122518,1
16122970,0
16124170,1
16124752,1
16125131,1
16125831,1
16126387,1
16126725,0
16126980,1
1612735,1
16127399,1
16127660,1
16127929,1
16128149,0
16128548,1
16128741,1
16128951,1
16129813,1
16130174,1
16131312,1
16131497,1
16131626,0
16131919,1
16132186,1
16132268,1
16132866,1
161330,1
16133287,1
16133316,0
16134261,1
16134607,1
16134613,0
16134864,0
16135602,0
16136213,1
16136257,0
16136277,1
16136801,0
16136857,1
16137173,1
16137302,1
16137681,1
16137745,0
16138176,1
16138412,0
1613846,1
16138646,1
16138782,1
16139296,1
16139568,0
16139737,0
16139802,1
16140000,1
16140049,1
16140333,0
16140636,0
16142256,0
1614233,0
16142776,0
16142967,0
16142992,1
16143233,1
16143311,1
16143483,1
16143535,1
16143694,1
16144121,1
16145203,0
16145356,0
16145598,0
16145714,1
16146321,1
16146639,1
16146914,1
16146951,0
16147015,1
16147334,1
16147500,0
16147578,1
16147797,1
16148007,1
16148057,0
16149138,1
16149455,1
16149505,1
16151431,0
16151646,1
16151816,0
16152022,0
16152075,0
16152239,0
16152284,0
16152981,0
16153046,1
16153115,1
16153264,0
16153727,0
16154912,1
16155166,0
16155270,4
16155987,1
16156321,1
16156729,0
16158022,1
16158467,1
16159133,1
16159227,1
16161018,1
16161479,2
16161619,1
16162246,1
16162642,1
16164096,1
16164493,2
16165731,0
16167052,1
16167062,1
16167174,1
16167609,1
16170116,0
16170183,1
16170582,1
16170709,0
16172108,1
16172585,1
1617290,1
16174538,1
16174594,1
16174623,1
16174928,1
16175567,1
1617571,1
16175731,1
16175746,1
16176225,1
16176498,1
16177435,1
16177471,0
16177778,1
1617808,1
16178362,0
16179123,1
16179791,1
16180610,1
16180658,0
16181825,1
16181845,1
16182328,1
16182710,0
16183420,0
16183910,0
16184659,0
16184744,1
16184929,1
16185094,0
16185429,1
16185460,1
16186177,0
16186195,1
16186386,1
16187144,1
16187249,1
16187811,1
16188095,1
16189193,0
16189258,0
16189278,0
16190040,1
16190172,0
16191331,1
16191829,1
16191900,0
16191902,1
16192303,0
16192985,1
16195286,1
16195344,1
16195595,0
16195867,1
16195952,1
1619613,1
16196935,0
16197396,0
16198190,0
16198274,1
16198306,0
16198344,1
16198708,0
16198718,1
16198795,0
16198856,1
16199244,1
16199545,1
16199645,0
16200047,1
1620030,1
16200309,1
16200615,1
16200725,1
16201632,0
16201893,0
16202534,1
16202596,2
16203358,1
16203988,1
16204633,0
1620489,0
16204970,2
16205193,1
16205403,0
16205422,1
16205536,0
16206561,0
1620664,1
16207189,1
16207905,0
16208539,1
16208697,1
16208767,1
16208894,1
16210205,1
16210466,1
16211272,0
16211492,1
16211903,1
16212081,1
16212493,1
16213253,0
16214262,1
16214318,1
16214485,0
1621483,1
16215099,0
16215907,0
16216220,1
16217312,1
16217913,1
16218983,1
16219930,1
16220193,0
16220570,0
16220689,1
16221074,1
16221122,1
16221219,0
1622166,1
16221687,1
16221832,1
16222947,0
16223223,1
16223994,1
16224053,0
16224136,1
1622421,1
16224273,0
16224326,0
16225000,0
16225987,1
16226086,0
16226689,1
16227665,1
16228141,1
16229115,0
16229388,1
16229521,0
16229903,1
16230029,1
16230289,1
16230408,1
16230504,1
16230517,0
16230872,0
16231728,1
16231960,0
16232189,1
16232437,1
16232592,0
16232835,0
16232836,1
16233553,1
16233656,1
16234262,1
16234710,1
16235005,1
16235044,1
16235226,1
16235349,1
16235430,1
16235468,1
16236204,1
16237197,1
16237203,1
16237596,0
16238504,1
16239560,1
16239814,0
16239920,0
1624025,1
16240569,1
16240670,1
16240827,1
16241077,1
16241237,0
16241266,0
16241302,1
16241687,1
16242204,1
16242533,1
16242730,1
16243879,1
1624532,1
16245523,1
16246109,1
16248499,1
1624855,0
16249666,1
16250239,0
16250414,1
16250439,1
16251311,0
16251320,1
16251455,0
16251481,1
16251930,0
16253084,0
16253317,0
16254646,0
16255165,0
16255749,1
16256340,1
16256428,0
16256432,1
16256959,0
16257077,1
16257215,0
16257925,1
16258155,1
16258579,1
16258886,0
16258919,0
16259256,1
16259330,1
16259496,0
16260125,1
16260126,1
16260643,0
16261248,3
16261403,1
16261855,1
16262001,1
16262504,1
16262609,1
16262672,1
16262706,1
16262846,1
16262849,0
16262901,1
16263330,1
16263593,1
16263764,0
16263768,1
16263875,1
16264074,0
16264383,1
16264393,0
16264397,1
16264660,1
16266479,1
16266579,1
16267097,1
16268010,1
16268016,1
16268136,1
16268377,1
16268460,1
16268495,1
16269896,1
16270050,1
16270217,1
16270370,1
16270409,0
16270950,1
16271043,0
16271186,0
16271267,1
1627160,1
16271875,1
16271929,0
16272457,0
16272546,1
16272811,0
16272837,1
16273385,1
16273601,1
16274485,1
16274821,0
16276577,1
16277247,0
16277563,2
16277688,0
16277848,1
16277876,1
16278262,1
16278297,1
16278368,0
16278434,1
16278497,0
16278516,1
16279010,1
16279088,0
16279602,1
16279735,1
16279879,1
16280293,1
16280842,1
16280942,1
16281244,1
16281527,1
16282114,1
16282382,1
16282832,1
16283526,0
16283598,1
16283823,1
16285196,1
16285308,0
16286141,0
16286903,0
16287329,0
16287861,1
16288293,1
1628838,1
16289043,1
16289987,1
16290915,1
16291207,1
16291745,1
16292176,1
16293008,1
16294734,0
16294805,0
16295492,1
16296691,1
16296800,1
16296997,1
16297280,1
16297326,1
16297958,1
16298194,1
16298252,1
16298882,1
16300549,0
16300567,1
16300597,1
16300696,1
16300768,2
16302419,1
16302655,1
16302827,1
16303063,0
16303578,1
16303644,0
16303936,1
16303966,1
16303970,1
16304146,0
16304230,0
16304534,1
16304658,1
16304979,1
16305036,1
16305103,1
1630547,1
16305754,1
16305916,1
16306358,0
16306624,0
16306749,1
16306855,1
16307146,1
16307260,1
16308179,1
16308216,1
16309367,1
16309653,1
16309817,1
16310001,1
16311396,0
16311727,1
16311921,1
16312030,0
16312874,0
16312922,1
16312983,1
16313929,1
16314111,1
16314199,1
16314608,1
16315038,0
16315043,1
16315099,1
16316085,1
16316346,1
16316503,1
16316621,0
16316675,1
16317082,0
16318075,0
16318442,1
16318991,1
16319850,1
16320022,0
16320417,1
16320745,1
16322370,1
16322738,1
16323541,1
16324153,1
16324677,0
16324947,1
16325019,1
16325314,1
16325328,1
16326168,1
16326322,0
16326569,1
16326597,1
16326984,1
16327231,0
16327691,0
16327792,1
16327892,1
16328549,1
16328676,1
1632909,1
16329563,1
16329646,0
16329851,0
16330187,1
16330223,1
16330275,0
1633057,1
16330666,1
16331141,0
16331177,1
16332257,1
16332512,1
16333017,1
16333020,0
16333090,0
16333263,1
16334158,1
16335495,1
16335917,1
16336616,1
16336908,1
16337091,1
16337141,1
16337231,1
16337663,1
16337983,1
16338109,0
16338744,1
16339284,1
16340652,1
16340672,1
16340839,0
16341107,0
16341238,0
16342597,1
16342635,1
16342645,1
16342705,0
16342926,1
16343226,1
16343473,1
16344093,1
16344443,0
16344802,1
16345311,1
16345637,1
16345817,1
16345873,1
16346004,1
16346526,1
16346725,1
16346963,1
1634706,1
16347091,0
16348292,1
16348593,1
16349002,1
16349989,1
16350152,1
16350571,1
16350660,1
16350871,0
16351078,0
16351141,0
16351418,1
16351426,0
16351567,1
16351673,1
16351829,0
16352012,1
16353411,1
16353642,0
16353749,1
16354042,1
16354076,0
16354271,1
16354330,1
16354944,1
16355026,1
16355779,1
16355913,1
16355964,1
16356076,1
16356556,1
16357367,1
1635768,1
16357857,1
16357919,1
16358148,1
16358547,1
16359031,1
16359320,1
16359596,1
16360600,1
16360940,1
16362012,0
16362372,1
16362431,0
16362522,1
16363631,0
16363927,1
16363960,0
16364052,1
16364124,1
16365024,2
16366824,1
16366953,1
16367041,0
16367329,1
16367606,1
16367831,0
1636794,1
16368016,0
16368045,1
16368763,1
16369006,1
16369632,1
16369687,1
16369902,0
16370158,1
16370647,1
16370717,0
16370856,1
1637108,1
16371804,0
16372126,1
1637239,1
16373651,1
16374193,0
16374423,1
16374613,0
16375321,1
16376228,1
16376825,1
16377314,1
16377822,0
16377875,1
16378095,0
16378555,0
163792,0
1637960,1
16379800,0
16379822,1
16380056,0
16380848,1
16381118,1
16381580,1
16382136,0
16382581,0
16382711,2
16383430,1
16384471,0
16385123,0
16385225,0
16385458,1
16385578,0
16386067,0
16386774,0
16386984,0
16387502,0
16387588,1
16387672,1
16387724,0
16387881,1
16388616,0
16389598,1
16390278,1
16390324,1
1639046,1
16390994,0
16391018,1
16391358,0
16391677,1
16391739,0
16391846,1
16392046,1
16392140,0
16392422,1
16393125,1
16393515,1
16393737,1
16393946,1
16394864,1
16395141,1
16395848,0
16396603,1
16396903,1
16397101,0
16397133,1
16398821,1
16398985,1
16399002,0
16399792,1
16399847,0
16399926,1
16400067,1
16400617,0
16400638,1
16401011,1
16401453,1
1640188,1
16402134,1
16402244,1
16402516,0
16402793,1
16403127,1
16403207,1
16403230,1
16403701,1
16403922,1
16404237,0
16404352,0
16404664,1
16405284,0
16406121,1
16406940,0
16407128,0
16407724,0
16407819,0
16408154,1
16408305,1
16408423,1
1640862,1
16409957,1
16410038,1
16410384,1
16411014,0
16411529,1
16412175,1
16413245,0
16414184,0
16414332,1
16414659,1
16414734,0
16415343,0
16416241,1
16416311,1
16416632,0
16417204,1
16417889,0
16418626,0
16418735,0
16418876,1
16419008,1
16419244,1
16419540,1
16420521,0
16420528,0
16420556,0
16421325,1
16421349,1
16421485,1
16421770,0
16422799,1
16422861,1
16423014,0
16423237,1
16424069,1
16424804,1
16424961,1
16425512,1
16426254,1
16426618,1
16427465,1
16427589,1
16427730,1
16427886,0
16428304,0
16428625,1
16428849,0
16429273,1
16429369,0
16429492,1
16429638,1
16430127,0
1643035,1
16430527,1
16430704,0
16431004,0
16431821,1
16431959,1
16432447,1
1643323,1
16435482,0
16435505,1
16435582,0
16436815,1
16437043,0
16437099,1
16437357,1
16438304,0
16440091,0
16440243,1
16440392,1
16440651,1
16440797,0
16441396,0
16441578,1
16441635,0
16441665,1
16442873,1
16443561,1
16443693,1
16443924,1
16443998,1
16444454,1
16444482,1
16444696,1
16444837,1
16444992,0
16446266,1
16446653,1
16446896,1
16446979,0
16448220,0
16448890,0
16449438,1
16449486,1
16450075,0
16450122,1
16450125,0
16450165,1
16450259,1
16450268,1
16450589,1
16450906,1
16451364,1
16451558,1
16451927,0
16452579,1
16452593,1
16453126,1
16453201,2
16453367,1
16453939,1
16454,1
16454145,0
16454288,1
16454302,1
16454461,0
16454678,1
16455462,1
16456135,1
16457154,1
16457342,1
16457923,1
16458389,0
16458798,1
16458947,0
16458990,1
16459101,1
16459646,1
16459681,1
16460002,1
16461062,1
16461652,1
16462051,1
1646206,1
16462604,0
16463120,1
16463365,0
16464289,0
16465178,1
16465631,1
16465781,1
16465985,1
16466178,0
16466291,1
16466458,0
16467053,0
16467060,1
16467792,0
16467872,1
16468030,0
16468054,1
16468139,0
16468355,1
16468357,0
16468360,1
16469577,0
16470933,0
16471041,1
16471509,0
16471523,1
16471840,1
16471841,1
16472326,1
16472912,1
16473609,1
16473635,1
16474421,0
16474640,0
16475349,1
16475472,0
16475729,1
16475908,1
16476489,1
16476878,1
16476976,1
16477447,0
16477980,0
16478733,1
16478758,1
16478863,0
16478885,0
1647966,1
16479960,1
16480038,1
16480268,0
1648079,1
16481896,1
16482005,0
16482056,1
16482301,0
16483426,1
16483436,0
16483505,0
16484259,1
16485415,1
16485426,0
1648699,1
16487058,1
16487402,0
16487537,1
16488213,1
16488412,0
16488576,1
16489349,1
16489939,1
16490535,1
16491380,1
16491629,1
16491648,1
16492191,1
16492253,1
16492889,0
16493077,1
16493282,1
16493361,1
16493465,1
16493757,1
16493882,1
16494209,1
16494606,1
16494792,1
16494892,0
16497155,0
16498048,1
16498124,2
16498768,0
1649982,1
16499933,1
16500195,1
16500534,1
1650142,0
1650150,1
16501558,1
16502309,1
16502963,0
16504177,0
16505312,0
16505353,1
16506442,1
16506542,1
16506743,1
16506833,1
16507207,1
16508073,0
16508215,0
16508423,0
16509263,1
1650992,1
16510346,0
16511721,1
16512616,1
16513073,1
16513328,1
16513693,1
16513722,1
16513743,0
16514776,1
16516133,1
16516342,1
16517381,1
16517665,1
16518,1
16518406,1
16519169,1
16520684,1
16520963,1
16521079,1
16521118,1
16521140,1
16521692,1
16522353,0
16522569,1
16522574,1
16522700,1
16523156,1
1652375,1
16523787,1
16523870,1
16524103,0
16524326,1
16524589,1
16525826,1
16525987,0
16527422,2
16528195,2
16528609,1
16529773,1
16529964,1
16530456,1
16530813,1
16531594,1
16531679,1
16533566,1
16534110,1
16536411,1
16537301,0
16537944,1
16538221,1
16538949,1
16539409,1
16539625,1
16540491,0
16540594,1
16541241,1
16541257,1
16541345,1
16541500,0
16542917,1
16544650,1
16545174,1
1654525,0
16545790,0
16546171,0
16546227,1
16546339,1
16546353,1
16547673,1
16547710,0
16549450,1
16550102,0
16550524,0
16550606,1
16550849,1
16550882,1
1655284,1
16553559,0
16554646,1
16554702,0
16555652,1
16555664,0
16556433,0
16556675,1
16556737,1
16556786,1
16557182,0
16558741,0
16558773,1
16559270,1
16559802,1
1656022,1
16560262,1
16560434,0
16560651,1
16560713,1
16561010,0
16562109,0
16562406,1
1656265,1
16563528,1
16563956,0
16564121,1
16564386,1
16564779,1
16565750,1
16566056,1
16566297,0
16566423,1
16566603,1
1656665,1
16567606,1
1656829,0
16568586,1
16568694,1
16569548,1
16570102,1
16570146,1
16570180,0
16571050,0
16571569,0
16571846,1
16571987,1
16573241,1
16574229,1
16574370,1
16574880,0
16575717,1
16575848,1
16576036,1
16576789,1
16577055,1
16577156,1
16577178,0
16580199,1
16580255,1
16580757,1
16580828,1
16580880,0
16580999,1
16581357,1
16582158,1
16582593,1
16582767,1
16582865,0
16583586,1
16584908,1
16585102,1
16585693,1
16586194,1
16586404,1
1658668,1
16586760,1
16588298,1
16589131,1
16589232,0
16589804,1
16590130,0
16590595,0
16590643,1
16590981,0
16592419,1
16593193,1
16593321,1
16593936,1
16594110,0
16594575,1
16594777,1
16595613,1
16596239,1
16596918,1
16596935,0
16597668,1
16598453,1
16598772,1
16598865,1
16600529,1
16600698,1
16601003,1
16601047,1
16601205,2
16602699,1
16602970,1
16603585,1
16603931,1
16604456,1
16604466,0
16604609,1
16605139,1
16605183,1
16606003,1
16606648,0
16606660,1
16606670,0
16606717,0
16606973,1
16607991,0
16608448,0
16608937,1
16609896,1
16610216,1
16611713,1
16612257,0
16612407,0
16612505,0
16613230,0
16613361,1
16613974,1
16614028,1
16614271,1
16614406,0
16614418,1
16615150,1
16615538,0
16616554,1
16618204,1
16618417,1
16618689,1
16618715,0
16620277,0
16620854,1
16621023,0
16622032,1
16622996,0
16623267,1
16623634,0
16624219,1
16624231,1
16625033,1
16625309,1
16626031,1
16626389,1
16627353,0
16627551,1
16627620,1
16627975,1
16629992,1
16630150,0
16630165,1
16630217,1
16630331,0
16630393,0
16631713,0
16631785,0
16631942,1
16632014,0
16632483,1
16632978,0
16633745,1
16635605,1
1663758,1
16638803,1
16638939,1
16639884,0
16640012,1
16640487,1
16640555,0
16641113,0
16642354,0
16643459,0
16643551,1
16643775,1
16643819,1
1664391,1
16644562,1
16644666,1
16645412,1
16645927,1
16647090,1
16648969,0
16649296,1
16649603,0
16649735,0
16649747,1
16650437,1
16650504,0
16650822,1
16651134,1
16651213,1
16651367,0
16652338,0
16652872,1
16653063,1
16653249,1
16653699,1
16653777,1
16654840,1
16655254,0
16657038,1
16657039,1
16657904,0
16658641,1
16659703,1
16659888,1
16659952,1
16659956,1
16660037,1
16660188,1
16660842,1
16661520,1
16661607,1
16662601,1
16663177,0
16664004,1
16664043,1
16666423,0
16667221,0
1666723,0
1666775,1
16668301,0
16669107,1
1666911,0
16669550,1
16669842,1
16669888,0
16670035,1
16670127,1
16670547,1
16671894,1
16671903,1
16672063,1
16672204,1
16672610,1
16672821,1
16672823,1
16674294,0
16674841,0
1667495,1
16675654,1
16676057,1
16676360,0
16676759,1
16677322,0
16678045,0
16678524,1
16679825,0
16680090,1
16680871,1
16681301,1
16681522,1
16681816,1
16682345,0
16682516,1
16682718,0
1668379,1
16684214,1
16685735,1
16686888,1
16687123,0
16687191,0
16687863,1
16688203,0
16688448,0
16688983,1
16689980,1
16690135,0
16690997,1
16691034,1
16691268,1
16691358,1
16691421,1
16692236,1
16692722,0
16692965,1
16693728,1
16694547,1
16694994,1
16695189,1
16695343,1
16695616,0
16695724,1
16696251,1
16696892,1
16697291,1
16697696,1
16697970,1
16698318,1
16698817,1
16699467,1
16699559,0
16699922,0
16700331,1
16700529,1
16700726,1
1670075,1
16701113,0
16701436,1
16701505,1
16701955,0
16702230,1
16702377,0
16702746,0
16703412,1
16704008,1
16704764,0
16705286,1
16705672,1
16705890,1
1670632,0
16707075,0
16707811,1
16708066,1
16708582,1
1670893,1
16708930,1
16709174,0
16709490,1
16709681,1
16709753,1
16709778,0
16709968,1
16711267,1
16711402,1
16712226,1
16713032,1
16713284,1
16713592,1
16714535,1
16714885,0
1671506,1
16715484,1
16715504,1
16715608,1
16716463,1
16716951,1
16717064,1
16718180,1
16719239,0
16719590,0
16719615,0
16720170,1
16721278,1
16722123,0
16722436,1
16722770,0
16722823,0
16723197,1
16723242,1
16723467,1
16723755,1
16724783,1
16724817,1
16725315,1
16725726,1
16726106,1
1672677,1
16727161,1
1672754,1
16728934,2
16729367,0
16730393,1
16730809,0
16730856,1
1673179,1
16732557,1
16732823,1
16732881,0
16733124,1
1673338,1
16733502,1
16733933,0
16734048,0
16734474,0
16734533,0
16734696,1
16734745,3
16735108,1
16735312,1
16735903,1
16736523,1
16737015,1
16738899,0
16739198,1
16739595,1
16739783,1
16740000,1
16740907,1
16741375,0
16741500,1
16741871,1
16742128,0
16742294,1
16743209,1
16743516,1
1674398,1
16744406,0
16744778,1
16746222,1
16746232,1
16746543,1
16746983,0
16747181,1
16747295,0
16747385,1
16748122,1
16749109,0
16749475,1
16749832,1
16749996,1
16751006,1
16751655,0
16752345,0
16752517,0
16752863,1
16753238,1
16753300,1
16753538,1
16753540,1
16753669,0
16754583,1
16756108,1
16757410,1
16757874,0
16758077,1
16758478,0
16759006,1
16760477,0
16760599,1
16762189,1
16763362,1
16763769,1
16764653,1
16764817,1
16764861,0
16764937,1
16765351,0
16765836,0
16765847,0
16766133,1
16766478,1
16767405,1
16767612,0
16767643,0
16767751,0
16768141,1
16768626,1
16768678,1
16770893,0
16771049,1
16771341,1
16771411,1
16771457,1
16771790,1
16772209,1
16772563,1
16773079,1
16773972,1
16774014,1
16774122,0
16774219,1
16774851,1
16775676,0
16777605,1
16777902,0
16779199,1
16781372,1
16781913,1
16782703,1
16782797,0
16782829,1
16784026,0
16784057,1
16784249,2
16784262,1
16784399,1
16785773,0
16788064,1
16788112,1
16788173,1
16788307,0
16788411,1
16789344,0
16789532,1
16790468,1
16790717,0
16790807,1
16791617,1
16791970,0
16793172,1
16793693,1
16793978,0
16794578,1
16795102,0
16796267,1
16796327,1
16796471,0
16797089,1
16797485,0
16797500,1
16798269,1
16798330,1
16798543,1
16798634,1
16798765,1
16800802,1
16800927,0
16801096,1
16801854,1
16801949,1
16802359,0
16802502,1
16802564,1
16802768,1
168035,0
16804057,1
16805311,1
16805495,1
16806304,1
16806450,1
16806662,1
1680727,0
16807986,1
16809087,0
16809540,0
16810057,1
16810509,1
1681225,1
16812297,1
16812428,1
16813095,0
16813304,1
16813817,1
1681421,1
16815628,1
16819125,1
16819586,1
16820395,1
16820438,0
16820608,1
16820718,1
16821817,1
16822492,0
16823117,1
16823384,0
16823984,0
16824329,1
16824428,1
16824644,0
16826190,1
16826345,0
16828059,1
16828295,1
16828537,0
16828928,0
16829181,0
16829196,1
16829513,1
16830730,1
16830767,0
16831349,1
16831476,1
16832090,0
16832723,1
16832986,0
16833115,1
16833335,0
16834234,1
16834325,1
16834590,0
16834751,1
16835684,0
16835897,1
1683594,1
16836191,0
16836456,0
16837564,0
16837852,1
16839141,1
16841043,0
16842563,1
16843042,1
16844058,1
16845227,1
16845805,0
16845957,1
16846115,1
16846681,1
16847629,0
16848193,1
16849499,1
1684998,1
16850386,1
1685066,1
16850862,1
16850924,1
16852045,1
16852367,1
16852446,2
16852662,0
16852817,1
16853248,1
16853827,0
16853996,1
16854306,0
16855262,0
16855670,1
16856119,5
16856745,1
16857032,1
168575,1
16857988,1
16858835,3
16859995,1
16860830,1
16861310,1
16861731,0
16861815,1
16862004,1
16862570,1
16863964,1
16864210,1
16864587,1
16864741,0
16865205,1
16866045,1
16866442,1
16867818,1
16867825,1
16868889,1
16869305,0
16869327,0
168702,1
16872142,1
16872772,0
16872861,0
16873258,0
16873956,1
16875,1
16875153,0
16875294,1
16875457,1
16876262,1
16876366,0
16876379,0
16877227,1
16877728,1
16877881,0
16877960,1
16878433,1
1687873,0
16879032,1
16880382,1
16880658,1
16880741,1
16881771,1
16882014,1
16883051,0
16883731,1
16883819,1
16884021,0
16884100,1
16884264,1
16885070,1
16885399,3
16885703,0
16885850,0
16886409,1
16887634,1
16888248,1
16888436,1
16888627,1
16888641,1
1689071,1
16891842,1
16892605,1
16893149,1
16893971,0
16894069,1
16894156,1
16894551,0
16895321,0
16895542,1
16895861,1
16896093,1
16896190,1
16896815,1
16897249,1
16897939,1
16898180,1
16898654,0
16899149,1
16899215,1
16900747,0
16900825,1
16900976,0
16901890,0
16902523,1
16903573,1
16903696,1
16904019,0
16904633,1
16905078,1
16905812,1
16907882,1
16908405,1
16909150,1
16909155,1
16909253,1
16909527,1
1690977,0
1691000,1
16912806,0
16912932,0
16913731,1
16914658,1
16914785,0
16915149,1
16915419,1
16916827,1
16917996,1
16918297,1
16918510,1
16918574,0
16919027,0
16919057,1
16919071,1
16919936,1
16920203,1
16920368,0
16920497,1
16921442,0
16921606,1
16922482,0
16922945,1
16924677,0
16924721,1
16924874,1
16924912,1
16925111,1
16925297,0
16925339,0
16925505,1
16925772,1
16926326,1
16926821,1
16927125,0
16927421,1
16927633,1
16927686,0
16928016,1
16928863,1
16928886,1
16930442,0
16930674,0
16931457,1
16931526,1
16933223,1
16933567,1
16933708,1
16934453,1
16934910,1
16935204,1
16936090,0
16936539,1
16936773,0
16937129,1
16937901,2
16938379,1
16938562,0
16938925,1
16939307,1
16939375,1
16940015,1
16940563,1
16940771,1
16941045,0
16941128,1
16941643,1
16941843,1
16941966,1
16942000,1
16943122,1
16944010,0
16944063,0
16944335,1
16944768,1
16945314,1
16945368,0
16946060,1
16946769,1
16946879,1
16947340,1
16947374,1
16947604,1
16947809,1
16948494,1
16948826,1
16949268,0
16949386,1
16949686,0
16949978,1
16950697,0
16950808,0
16950957,1
16951052,1
16951340,1
16951627,1
16951635,0
16951653,0
16952064,0
16952376,0
16952758,1
16952996,1
16953778,1
16953980,1
16954141,0
16954791,1
16955137,1
16955765,1
16955997,1
16957444,1
16958884,1
16959155,1
16959171,0
16959273,0
16959409,1
16959672,1
16960481,1
16960658,0
16960891,1
16960968,1
1696097,1
1696154,1
16961737,1
16962114,0
16962235,1
16962645,0
16963610,1
16963731,1
16965013,1
16965250,1
16965361,0
16965494,1
16965875,1
16965949,0
16966275,1
16966392,1
16967249,1
16967331,0
16968200,1
16968955,1
16970343,1
16970828,1
16971253,1
169713,1
16972139,0
16972165,1
16972569,0
16973473,1
16973798,1
16974514,1
16975059,1
16975487,1
16975596,1
16975707,1
16975713,0
16976219,1
16976359,1
16976460,1
16976558,0
16976564,1
16976597,1
16976790,0
16977160,1
16977607,1
16978502,1
16979322,1
16979644,1
16979650,1
16980053,0
16980739,1
16980891,1
16981424,1
16981548,1
16981643,1
16981786,1
16981998,1
16982044,1
16982843,1
16982927,1
16983853,1
16983889,1
16984112,1
16984153,1
16984383,2
16984561,0
16984567,1
16984812,1
16984909,1
16985377,1
16985552,1
16985629,1
16985690,1
16985702,0
16985998,1
16986078,0
16986798,1
16986851,0
16987177,1
16987340,1
16988131,1
16988286,1
16988415,1
16989086,1
16989231,1
16990351,1
16990751,1
16991048,1
16991336,0
16991360,1
16991400,0
16991575,0
16991651,1
16992114,1
16992278,1
16993158,0
16993468,1
16993653,1
16994866,0
16995735,1
16995854,1
16996276,0
16996740,1
16997812,0
16998128,0
16998909,1
16999053,1
16999179,1
16999311,1
17000774,1
17002123,0
17002433,1
17002773,1
17003135,0
17003450,0
17003826,1
17003829,1
17003886,0
17004782,0
17005129,1
17005393,0
17005405,0
17005595,1
17005692,1
17005872,1
17006780,0
17008058,1
17008701,1
17008793,1
17009242,0
17009407,1
17009471,1
17010523,1
17011370,1
17012635,0
17012763,1
17012959,1
17013516,1
17013724,0
17014007,1
17014143,1
17014486,1
17014536,0
17014672,0
17014789,1
17014989,1
17015412,1
17015602,1
17015776,1
17016139,1
17016389,1
17016464,1
17017273,2
17017854,1
17018158,0
17018224,1
17018241,1
17018804,1
17019184,1
17019504,1
17019897,0
17020095,0
17020492,0
17020819,1
17021210,0
17021265,1
17021822,0
17022238,1
17022284,1
17022374,1
17022459,1
17022508,2
17023239,1
17023468,1
17023633,0
17023658,1
17024978,1
17025013,1
17025228,1
17025329,0
17025780,0
17026920,0
17026998,1
17027011,1
17027255,1
17027392,1
17027588,1
17028979,1
17029650,1
17029677,1
17030348,1
17030843,1
17030908,1
17032008,1
17032480,1
17032538,1
17032592,1
17032860,1
17032961,1
17033116,1
17033381,0
17033977,0
17034283,1
17034697,0
17034737,1
17035068,1
17035395,1
17035490,1
17035593,1
17035621,1
17035742,0
17035950,0
17037193,0
17037758,1
17037762,1
17038046,1
17038397,0
17038477,1
17038990,1
17039007,0
17039038,2
17039110,0
17039269,0
17039715,1
17040920,1
