,track_id,id,name,followers,genres,popularity
1284,430umKhe4mL3R8BYQvefB8,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,5342042,"['funk carioca', 'pop nacional', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",66
1285,430umKhe4mL3R8BYQvefB8,1yR65psqiazQpeM79CcGh8,Marília Mendonça,29536641,"['arrocha', 'sertanejo']",86
1286,430umKhe4mL3R8BYQvefB8,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,5342042,"['funk carioca', 'pop nacional', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",66
1287,430umKhe4mL3R8BYQvefB8,1yR65psqiazQpeM79CcGh8,Marília Mendonça,29536641,"['arrocha', 'sertanejo']",86
1288,1aTZnyEx4JAy1WQjWCWpwy,7aRC4L63dBn3CiLDuWaLSI,G.E.M.,2289204,['mandopop'],66
1289,1aTZnyEx4JAy1WQjWCWpwy,7aRC4L63dBn3CiLDuWaLSI,G.E.M.,2289204,['mandopop'],66
1290,4TArUx34wOehwpnbXlKBQY,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,5286637,"['k-pop', 'k-pop girl group']",77
1291,4TArUx34wOehwpnbXlKBQY,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,5286637,"['k-pop', 'k-pop girl group']",77
1292,2Iu6uKaBrK9p2wi2cfMqPi,0fs8Z11YQwRDEhdgRXoi4q,JUDE,6808,"['cantopop', 'hk-pop']",36
1293,2Iu6uKaBrK9p2wi2cfMqPi,0fs8Z11YQwRDEhdgRXoi4q,JUDE,6808,"['cantopop', 'hk-pop']",36
1294,46m0LqrXBXDRCpcHGHpRHK,1DgBVE3lCnC7Osg9zpAt6N,Charmaine Fong,73977,"['c-pop', 'cantopop']",46
1295,46m0LqrXBXDRCpcHGHpRHK,1DgBVE3lCnC7Osg9zpAt6N,Charmaine Fong,73977,"['c-pop', 'cantopop']",46
1296,4pM0ZrNCyFwXrQ8nPfb6v1,1O4dvMoyQSIClCii6DSai8,Manuel,182661,['hungarian pop'],64
1297,4pM0ZrNCyFwXrQ8nPfb6v1,1O4dvMoyQSIClCii6DSai8,Manuel,182661,['hungarian pop'],64
1298,3py3gVq7K6gj5MW9DGCgL8,7fReaEcIIf6qQ4f7Ot0mhl,Dé:Nash,9721,"['hungarian hip hop', 'magyar alternative', 'magyar trap']",31
1299,3py3gVq7K6gj5MW9DGCgL8,6u7q0ZGK0oilVYx4kqIk3E,Krúbi,124786,"['hungarian hip hop', 'hungarian pop', 'magyar alternative', 'magyar trap']",50
1300,3py3gVq7K6gj5MW9DGCgL8,7fReaEcIIf6qQ4f7Ot0mhl,Dé:Nash,9721,"['hungarian hip hop', 'magyar alternative', 'magyar trap']",31
1301,3py3gVq7K6gj5MW9DGCgL8,6u7q0ZGK0oilVYx4kqIk3E,Krúbi,124786,"['hungarian hip hop', 'hungarian pop', 'magyar alternative', 'magyar trap']",50
1302,4Qxn47gWPSucovKrMyRf1z,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1303,4Qxn47gWPSucovKrMyRf1z,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,7210866,"['melodic rap', 'rap']",85
1304,4Qxn47gWPSucovKrMyRf1z,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1305,4Qxn47gWPSucovKrMyRf1z,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,7210866,"['melodic rap', 'rap']",85
1306,7EkiMl81fUHVwpItgtzI4r,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1307,7EkiMl81fUHVwpItgtzI4r,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,6281506,"['pop', 'r&b', 'urban contemporary']",80
1308,7EkiMl81fUHVwpItgtzI4r,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1309,7EkiMl81fUHVwpItgtzI4r,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,6281506,"['pop', 'r&b', 'urban contemporary']",80
1310,43IMaycr34ZR5kS8mlL5hH,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1311,43IMaycr34ZR5kS8mlL5hH,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,4875825,"['pop', 'r&b', 'rap', 'toronto rap', 'urban contemporary']",81
1312,43IMaycr34ZR5kS8mlL5hH,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1313,43IMaycr34ZR5kS8mlL5hH,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,4875825,"['pop', 'r&b', 'rap', 'toronto rap', 'urban contemporary']",81
1314,0csmcZqM3uTKfjxehw0Lw2,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1315,0csmcZqM3uTKfjxehw0Lw2,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1316,0pzWCDSuVRX7m95EFOxVa0,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1317,0pzWCDSuVRX7m95EFOxVa0,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1318,55OUCSy92BYCmhjOuzFQcf,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,2024530,"['canadian hip hop', 'pop']",72
1319,55OUCSy92BYCmhjOuzFQcf,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,2024530,"['canadian hip hop', 'pop']",72
1320,4YNrBVo8fv6qiTNwHLVDai,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1321,4YNrBVo8fv6qiTNwHLVDai,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1322,4CNzuSQoL5jgCxzYmuMvcz,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1323,4CNzuSQoL5jgCxzYmuMvcz,4IVAbR2w4JJNJDDRFP3E83,6LACK,4054802,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'r&b', 'rap', 'trap']",78
1324,4CNzuSQoL5jgCxzYmuMvcz,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4764000,"['pop', 'r&b']",82
1325,4CNzuSQoL5jgCxzYmuMvcz,4IVAbR2w4JJNJDDRFP3E83,6LACK,4054802,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'r&b', 'rap', 'trap']",78
1326,1t2hwn1wNjBlOVDIBin3cb,1vpC76RZf9ndFkOEB7agn9,Bagossy Brothers Company,169633,"['hungarian pop', 'hungarian rock', 'magyar alternative']",49
1327,1t2hwn1wNjBlOVDIBin3cb,1vpC76RZf9ndFkOEB7agn9,Bagossy Brothers Company,169633,"['hungarian pop', 'hungarian rock', 'magyar alternative']",49
1328,2ujOL4mZa07x8wK16CNuKw,2pZFo9VIdlenvCmKSicAhC,Babek Mamedrzaev,73696,['russian pop'],46
1329,2ujOL4mZa07x8wK16CNuKw,2pZFo9VIdlenvCmKSicAhC,Babek Mamedrzaev,73696,['russian pop'],46
1330,1yksy9HDqMuaNtnjSqXL6E,3Ys4jFPuyeMWAdBpZWWkhu,Essemm,121164,['hungarian hip hop'],46
1331,1yksy9HDqMuaNtnjSqXL6E,3Ys4jFPuyeMWAdBpZWWkhu,Essemm,121164,['hungarian hip hop'],46
1332,0ofTNJzEyA3QtGGKCoEcWb,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1333,0ofTNJzEyA3QtGGKCoEcWb,3hvKmeo12OU7ai8Mpgraf7,Floni,6824,"['icelandic electronic', 'icelandic hip hop', 'icelandic pop']",35
1334,0ofTNJzEyA3QtGGKCoEcWb,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1335,0ofTNJzEyA3QtGGKCoEcWb,3hvKmeo12OU7ai8Mpgraf7,Floni,6824,"['icelandic electronic', 'icelandic hip hop', 'icelandic pop']",35
1336,0Iy1BFcQfcnEcVu1Bqy3Tm,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1337,0Iy1BFcQfcnEcVu1Bqy3Tm,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1338,1LOA7DBWRspEy7NAGKs2Gk,0xDprXJm0c2N6J90T2zr3f,DJ Muscleboy,7097,"['icelandic electronic', 'icelandic pop']",33
1339,1LOA7DBWRspEy7NAGKs2Gk,0xDprXJm0c2N6J90T2zr3f,DJ Muscleboy,7097,"['icelandic electronic', 'icelandic pop']",33
1340,6dIBjZ0oBGruMaPIOQjQTo,0GgsByUesLksV7nP8Zlomi,Haki,1246,"['icelandic hip hop', 'icelandic pop']",25
1341,6dIBjZ0oBGruMaPIOQjQTo,5i57F6kHIVyi4YPmeRN4SU,Bleache,98,[],14
1342,6dIBjZ0oBGruMaPIOQjQTo,0GgsByUesLksV7nP8Zlomi,Haki,1246,"['icelandic hip hop', 'icelandic pop']",25
1343,6dIBjZ0oBGruMaPIOQjQTo,5i57F6kHIVyi4YPmeRN4SU,Bleache,98,[],14
1344,2l6OGRIypLD2uTSnox4JqJ,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1345,2l6OGRIypLD2uTSnox4JqJ,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1346,06gnWbs5CzHfyXMiGU6cxH,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1347,06gnWbs5CzHfyXMiGU6cxH,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1348,0wjgBw8kvuKWpgvBfBNecV,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
1349,0wjgBw8kvuKWpgvBfBNecV,4Sdxz1flOuRiXXi77nGzhG,Gísli Pálmi,4806,"['icelandic hip hop', 'icelandic pop']",31
1350,0wjgBw8kvuKWpgvBfBNecV,6I8ljltXh3l5H8hgKMSeAG,Yung Nigo Drippin',2081,"['icelandic hip hop', 'icelandic pop']",34
1351,0wjgBw8kvuKWpgvBfBNecV,734Ea35ORu5chErtoqMMtU,Daniil,3167,"['icelandic hip hop', 'icelandic pop']",35
