,track_id,album_id,artists_id
3675,7HK0UeyxUWJjc6ndRZVKFg,3Ivl72MtrJqHqzla3ar7fG,"['0GOx72r5AAEKRGQFn3xqXK', '4Nrd0CtP8txoQhnnlRA6V6']"
3676,6PvouhcF7NDx18gVoEzs14,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3677,5fuSDvNupEYnbjhZh8mQAq,3Ivl72MtrJqHqzla3ar7fG,"['0GOx72r5AAEKRGQFn3xqXK', '6qFt3TjvxMt77YGsktWG8Z']"
3678,3MVTefqbeNX5yHFOmnHy3X,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3679,7z2Z7umksOctXzjfHWODQI,2dXP4hzNKRHcqU7Vc29vOI,"['5eir5zFJpES4j7gsymbVyl', '6Ul16nbSefjbgfpDz2k9il']"
3680,2E0sFoOodpQIaEpglLudU6,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3681,4N8n4MfJELgocG0SnRP7Tw,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3682,12xl1LfCuvaGGTEbaR10vc,19MrW9VVgtZYvNSyzYho3q,['4AripACtwIVH69NdCbsJus']
3683,7xt9NYYGj7c0efD9HFUShq,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3684,46ZOMbOANX8TlyEamO31MJ,0hl8Hs6SM4NfS5TOrkOfRU,"['6Te49r3A6f5BiIgBRxH7FH', '09E5z6upwkmwTKX8LGQgMo']"
3685,6WfnzeciIa1Ta661GY9hue,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3686,2zW8y5ry4YudAPnLmagr1c,4co7IlC064DlTfPGatPM7B,"['6BrvowZBreEkXzJQMpL174', '5GIcOzVFTNnzArytjmTkW8', '3AlRiyjMywTVNzTcHbf9QT', '2hBfmHHnM4dS4pJgEJENCg']"
3687,5JsTpRqcAbpDeXv1hc3nQ1,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3688,7bz2Cq5KpA0kMLJjymDF1H,0hl8Hs6SM4NfS5TOrkOfRU,"['6Te49r3A6f5BiIgBRxH7FH', '0fUBKEXCJYmCr9vrI66NEJ']"
3689,5tblb3Aojs2S91eE1lxWxP,09MyIovUsQ3N933P02tZTX,['46wEUZyujVrFSrdCnTKQmV']
3690,1mpdRO7C19VJdOE7nfltrf,3B30Yviuf6lsn40hZWhZTJ,"['1HRqqu7DoKzpIBvdU7Jjib', '7f5Zgnp2spUuuzKplmRkt7']"
3691,4TTLq43WaxxkYZE9mq9kPY,1opEoEslu38jE4CGTnoV12,['2UwqpfQtNuhBwviIC0f2ie']
3692,3jUarNkmTi1ktPCzFC8tmx,0hl8Hs6SM4NfS5TOrkOfRU,['6Te49r3A6f5BiIgBRxH7FH']
3693,2vlcaDETswV46y1yA6exWj,1OXeIMTRYvWPPwAKywWq9n,['1wFoE1RwBMWoWkXcFrCgsx']
3694,1XM5PgxjpYcF0JuE9nfUbS,0l8575VujuXuRfWRM3FGYU,"['07YUOmWljBTXwIseAUd9TW', '7waNCUQ1Ne7OoNHgqpgMZ7', '1jSjfSgDjedJdi5MoyRu78']"
3695,5FOCkGt7bp22nBVfQ4WSIT,7kasEt4zsxQQU8mbOaVu5t,['7FNnA9vBm6EKceENgCGRMb']
3696,75AtrLBAWdyTXs2TDAAIN3,5wEw148uXa57JrzFgPwCO9,['2Z0lRIqr997lIUiPtrpKCr']
3697,76KDy62J99FKu6ZsxMJy3j,1jUQCocnQtSBVgzdQyEEiN,"['2ZXnTEyYopSLCDiz5Z0XIf', '5yES5e4EJpUB0tfmWi3eao']"
