,track_id,id,name,followers,genres,popularity,extract_date
9722,7sTKiJ3Z4J66WJutW05Ugx,4DJkGYFTzYjt0CkPP98vki,Helen Field,46.0,[],11,2023-03-29
9723,7sTKiJ3Z4J66WJutW05Ugx,4Mtnio4dydzELqgkRkopYJ,Ivan Choupenitch,1.0,[],10,2023-03-29
9724,7sTKiJ3Z4J66WJutW05Ugx,1UKYHr4TXjVaLFkQ0Y0Frq,RTÉ National Symphony Orchestra,1579.0,['orchestra'],42,2023-03-29
9725,04OPgI7SLV4fLwqfdw7lrp,3IQCLbpu9oBPvOCdtCsAnt,Andonis,263.0,[],15,2023-03-29
9726,05bdN80ISiWSlVcqpn5BLN,649VhpjHo5aMtz2RlIlUSR,Ben Street,1167.0,['jazz double bass'],30,2023-03-29
9727,05bdN80ISiWSlVcqpn5BLN,6g23EYtQQXDz44soLZMS39,Bill Stewart,7272.0,['jazz drums'],32,2023-03-29
9728,05bdN80ISiWSlVcqpn5BLN,1QspC2BZg5TrVDc5eZ177E,Lage Lund,10034.0,"['contemporary jazz', 'jazz guitar']",21,2023-03-29
9729,0Qxfx9Sxa0TVy3p0j0lPha,3HpvKoWXmM1S2eB4tKBtRF,Sir Peanut,85.0,['study beats'],9,2023-03-29
9730,0gcxkJ3YAK9xp7tPZaNVAJ,5WSATrMjcuhKibg0jp4uHI,Arush Mandal,1600.0,['background music'],49,2023-03-29
9731,0ods0YLLAp9ZaCzOEm6Srr,6KEBRNgSvb95hjK9Nh0tzt,Steve Kuhn,11056.0,"['contemporary jazz', 'ecm-style jazz', 'japanese jazz', 'jazz piano']",34,2023-03-29
9732,0ods0YLLAp9ZaCzOEm6Srr,6mrjnfLYDl91oh10EIeKPV,Steve Swallow,8181.0,"['ecm-style jazz', 'electric bass']",33,2023-03-29
9733,0ods0YLLAp9ZaCzOEm6Srr,0sQXx1Ji0yvldYg6cuEAOW,Joey Baron,2502.0,['jazz drums'],34,2023-03-29
9734,0tBaZxoxjql6D3LF0sOJ0r,4cP0bprQSFtZdI9QEKKZA3,Mal Waldron,18327.0,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'free jazz', 'hard bop', 'japanese jazz', 'jazz', 'jazz piano']",35,2023-03-29
9735,0tBaZxoxjql6D3LF0sOJ0r,4gBdaOEelc50MG1QmlACtu,Manfred Schoof,729.0,['german jazz'],14,2023-03-29
9736,0tBaZxoxjql6D3LF0sOJ0r,1BEsuwAkTQMG50TeHB5qny,Steve Lacy,9635.0,"['avant-garde jazz', 'free improvisation', 'free jazz']",19,2023-03-29
9737,0y147ExwMcpZot1UuvErfw,3gd24ilFMYc7YGWljgwhzg,Riverest,98.0,[],19,2023-03-29
9738,0y147ExwMcpZot1UuvErfw,1UnEeCMhJgy2JrfmNX4v0d,Fiona Joy Hawkins,14820.0,"['new age', 'new age piano']",43,2023-03-29
9739,194ujg6jw02wiPs6GLqPl5,1xs4hNvOlaVhbnA6OeCp9B,Lexi Silver,85.0,[],14,2023-03-29
9740,1Sx3NLx0k01HRqA2JhVguv,6ibPIgByjCH7qYPlBbN4Tr,Jason Mountario,53.0,[],11,2023-03-29
9741,1Sx3NLx0k01HRqA2JhVguv,6oBbSq1WI51saPC5Vys7z2,Sri Hanuraga,2571.0,['indonesian jazz'],35,2023-03-29
9742,1Sx3NLx0k01HRqA2JhVguv,2hl3KpfiMWRSP51mLLi4Pd,Kelvin Andreas,38.0,[],11,2023-03-29
9743,1VzXzBWxpNqegHMDJ9p725,5iVIpHSJD1uKtL3impLoKL,Scrimshire,6657.0,"['indie jazz', 'uk contemporary jazz']",32,2023-03-29
9744,1VzXzBWxpNqegHMDJ9p725,2W5gU4Vi0nwisoXPARdvIy,Nat Birchall,4040.0,['british jazz'],18,2023-03-29
9745,1W1Qi95eKfFNjlQvJlW3BG,0FwSV23g1cCNlPFm9jr0I8,Wave Five,7.0,[],28,2023-03-29
9746,1Wj6woJQqEheCjZUWLBQU0,0NLlZlYs28ClkYXasvqmjy,Enrico Rava,17831.0,"['contemporary jazz', 'ecm-style jazz', 'italian contemporary jazz', 'italian jazz', 'japanese jazz', 'jazz', 'jazz trumpet']",34,2023-03-29
9747,1Wj6woJQqEheCjZUWLBQU0,20UxTDyauW76avunhJfElB,The PM Jazz Lab,27.0,[],10,2023-03-29
9748,1hsjVfesh0OmNUVR22FoSW,1DK5TN3sWOFCRHTQYODjpH,Sleepy Tigers,34.0,[],26,2023-03-29
9749,24PDuLZfLOKtAgh4axr36e,02z03d6JvUT8uGF4ssw7B9,Vochey,140.0,[],9,2023-03-29
9750,2H9n9r52CvPOTYM3WCCl82,4IexN10iBaLP2CDVLl6rDB,Brainwaltzera,7189.0,"['deep idm', 'drill and bass', 'intelligent dance music']",28,2023-03-29
9751,2JOrpYKz1F2h6l2KpbUGUF,6PQjUcMKCXXV4oQpeZLFTa,Joachim Schoenecker,222.0,[],12,2023-03-29
9752,2Sgr7Jsy8zwh2m23HpPOWE,0FAC6FNPb4LsY5uyp0xTWF,Edward Simon,5975.0,"['contemporary jazz', 'jazz venezolano', 'modern jazz piano']",31,2023-03-29
9753,2mUNdaOnnxat38a7DlpV9l,5RGLzQ8KQBC9bQPQQlDrEf,Mike Moreno,9601.0,"['contemporary jazz', 'jazz guitar']",24,2023-03-29
9754,2mUNdaOnnxat38a7DlpV9l,1saP3owFxRlgBXeJkD6oaq,Doug Weiss,226.0,[],32,2023-03-29
9755,2mUNdaOnnxat38a7DlpV9l,3xidVCWg60r8Wdm6g9VCux,Kendrick Scott,14656.0,"['contemporary jazz', 'jazz', 'jazz drums', 'uk contemporary jazz']",36,2023-03-29
9756,2yjH5G7UFZLNEXZBUayln2,4ern8uIUTeqcI4AE8Q5ZnO,Kenny Washington,1153.0,[],30,2023-03-29
9757,2yjH5G7UFZLNEXZBUayln2,6t5ibafOkoWm4GveO6lBzp,Peter Washington,495.0,[],32,2023-03-29
9758,3jnW3GdgCYBQ6PCaSY4wUC,3hcGTiuDVvU1UZiHECDyQP,Auto Smile,66.0,[],25,2023-03-29
9759,3mxdQvIIltmVakO8btAP6P,40isU54XsylSrbSXaFI5cl,Dieter Ilg,1732.0,[],26,2023-03-29
9760,3mxdQvIIltmVakO8btAP6P,1BR0aqoHeE8tKmeXPCxx9C,Rainer Böhm,317.0,[],20,2023-03-29
9761,3mxdQvIIltmVakO8btAP6P,3gSwRrdppBFWGY6NzLDmd1,Patrice Heral,105.0,[],15,2023-03-29
9762,3xMVR4fiIXwNDNOW31mwIr,2DalOaFXdbHCB4cyMJhQtR,Billy Childs,4649.0,['african-american classical'],30,2023-03-29
9763,44YwWHyKWwNgiTMifkfaSl,2PyFLSnE2J670nBHdmwil4,LNDFK,5950.0,['indie napoletano'],20,2023-03-29
