,track_id,id,name,followers,genres,popularity
9325,0WO8q4AZuEzErSF9ehJqWG,3jcDwPU3uLhLAt5WZR1suZ,Tal & Groethuysen,573.0,"['classical piano', 'classical piano duo', 'german classical piano']",47
9326,0Xt2U98SY4qyd2ZTU8nOsE,0ojbcl4680K7tn6aPicIaP,Jonathan Tyler & The Northern Lights,2203.0,[],25
9327,0Xt2U98SY4qyd2ZTU8nOsE,0ojbcl4680K7tn6aPicIaP,Jonathan Tyler & The Northern Lights,2203.0,[],25
9328,0YZIJwoOk9U4AnKBf75VyV,13rJ1RvOkiAEQnvbt9SlXR,Yonnyboii,155884.0,"['malay rap', 'malaysian pop']",47
9329,0YZIJwoOk9U4AnKBf75VyV,3pTnpQxoPsO7pptxSxA7yG,Luca Sickta,3293.0,['malay rap'],35
9330,0YZIJwoOk9U4AnKBf75VyV,43ZXvAH7c6jRsqNIRWft4P,Kmy Kmo,37457.0,"['malay rap', 'malaysian hip hop', 'malaysian pop', 'singaporean hip hop']",36
9331,0YZIJwoOk9U4AnKBf75VyV,6Uy7SghxvXi95U1caVnl8m,Abubakarxli,3402.0,['malay rap'],23
9332,0YZIJwoOk9U4AnKBf75VyV,3maegwK4uhnMtviZHYwLfo,Siqma,1617.0,['malay rap'],24
9333,0YZIJwoOk9U4AnKBf75VyV,0AuICTYmANWThRroYVxJrT,ASYRAF NASIR,2094.0,['malay rap'],34
9334,0YZIJwoOk9U4AnKBf75VyV,13rJ1RvOkiAEQnvbt9SlXR,Yonnyboii,155884.0,"['malay rap', 'malaysian pop']",47
9335,0YZIJwoOk9U4AnKBf75VyV,3pTnpQxoPsO7pptxSxA7yG,Luca Sickta,3293.0,['malay rap'],35
9336,0YZIJwoOk9U4AnKBf75VyV,43ZXvAH7c6jRsqNIRWft4P,Kmy Kmo,37457.0,"['malay rap', 'malaysian hip hop', 'malaysian pop', 'singaporean hip hop']",36
9337,0YZIJwoOk9U4AnKBf75VyV,6Uy7SghxvXi95U1caVnl8m,Abubakarxli,3402.0,['malay rap'],23
9338,0YZIJwoOk9U4AnKBf75VyV,3maegwK4uhnMtviZHYwLfo,Siqma,1617.0,['malay rap'],24
9339,0YZIJwoOk9U4AnKBf75VyV,0AuICTYmANWThRroYVxJrT,ASYRAF NASIR,2094.0,['malay rap'],34
9340,0ZZOxkcfaZtoDQRuE6v5xO,3bijFH9sTMuMYHFoayvx1j,J. Quinton Johnson,219.0,[],23
9341,0ZZOxkcfaZtoDQRuE6v5xO,3bijFH9sTMuMYHFoayvx1j,J. Quinton Johnson,219.0,[],23
9342,0ZewwU3gkgXbYr0ixnDco4,1TUJBwovBrSV0NgaJ9cm5a,Suzanne Santo,25972.0,[],32
9343,0ZewwU3gkgXbYr0ixnDco4,1TUJBwovBrSV0NgaJ9cm5a,Suzanne Santo,25972.0,[],32
9344,0caJNYdZLdahG4qWza2QyT,4bnCmwKU89Rt1zWnRIdSUa,Arlo McKinley,40774.0,"['roots americana', 'southern americana']",45
9345,0caJNYdZLdahG4qWza2QyT,4bnCmwKU89Rt1zWnRIdSUa,Arlo McKinley,40774.0,"['roots americana', 'southern americana']",45
9346,0eSwwBWKoxbAje61SkGhKn,7qKoy46vPnmIxKCN6ewBG4,Butch Walker,44752.0,[],39
9347,0eSwwBWKoxbAje61SkGhKn,7qKoy46vPnmIxKCN6ewBG4,Butch Walker,44752.0,[],39
9348,0iqInkRUnCj2BD0u7ucrS2,4QwvHvUlOSlPvxH7ldeEvD,Floor 88,222213.0,['malaysian pop'],43
9349,0iqInkRUnCj2BD0u7ucrS2,4QwvHvUlOSlPvxH7ldeEvD,Floor 88,222213.0,['malaysian pop'],43
9350,0otlz1uuhtwVnKSUX8XToc,3JnCy7tffnn9EBDGk8ytQS,Swamp,2251.0,[],24
9351,0otlz1uuhtwVnKSUX8XToc,3JnCy7tffnn9EBDGk8ytQS,Swamp,2251.0,[],24
9352,0uzhHBYfoXelqQ0IICgZnx,5DPKgkwwBB3lKQza7s58HY,Jasmyn,1109.0,[],11
9353,0uzhHBYfoXelqQ0IICgZnx,5DPKgkwwBB3lKQza7s58HY,Jasmyn,1109.0,[],11
9354,0wJ8JLl8DLy1h6v8vfoUiU,06RD8CxzApXzuhHx54BhQL,Anita Mui,163169.0,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",50
9355,0wJ8JLl8DLy1h6v8vfoUiU,3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,321692.0,"['c-pop', 'cantopop', 'classic cantopop']",53
