title,date_formatted,url
Bobo,2017-01-01,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6
In the Name of Love,2017-01-01,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
Tu Ritmo,2017-01-01,https://open.spotify.com/track/0BFgCEE7ozbyB1PpLpLyhM
I Took A Pill In Ibiza - Seeb Remix,2017-01-01,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
Ya Me Enteré (feat. Nicky Jam) - Urban Version,2017-01-01,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F
No Quiere Enamorarse (Remix) [feat. Daddy Yankee],2017-01-01,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC
Te Quiero Pa´Mi,2017-01-01,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
Sin Contrato (feat. Fifth Harmony),2017-01-01,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN
Picky,2017-01-01,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx
Work,2017-01-01,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
Noche Loca,2017-01-01,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD
Don't Let Me Down (feat. Daya),2017-01-01,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
Hasta el Amanecer,2017-01-01,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS
Le Hace Falta un Beso,2017-01-01,https://open.spotify.com/track/300xUYXWhFA6Q1sbNvVItP
Cake By The Ocean,2017-01-01,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
Chillax (feat. Ky-Mani Marley),2017-01-01,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
Loquita,2017-01-01,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf
Te Vas,2017-01-01,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU
Closer,2017-01-01,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
Locuras contigo,2017-01-01,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg
Treat You Better,2017-01-01,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
Era Tranquila,2017-01-01,https://open.spotify.com/track/5OqaLWo9WbNPWDilrwNwzt
Baila,2017-01-01,https://open.spotify.com/track/3iS4VBJ3Bg1HyL3e6WNpgi
Nena,2017-01-01,https://open.spotify.com/track/347TStOSY6IOqMB84Rpxwk
Deja De Llorar,2017-01-01,https://open.spotify.com/track/3tddzXTgneWrkV2cYNUBZe
El Perdedor,2017-01-01,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O
Traicionera - Remix,2017-01-01,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We
Yo te propongo,2017-01-01,https://open.spotify.com/track/0YFoSD5VhoVrRbrnFERpVM
El Perdedor (feat. Yandel) - The Remix,2017-01-01,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa
Lo Intentamos,2017-01-01,https://open.spotify.com/track/4Kzk0koKwzCMiIx4rAqCZp
Hasta la luna,2017-01-01,https://open.spotify.com/track/1A3yLIqelu1D7MCtw06Cu7
Comerte a Besos,2017-01-01,https://open.spotify.com/track/4UHZMWgKDjJ1zS0t6f6qPv
La Mordidita (feat. Yotuel),2017-01-01,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm
Ginza,2017-01-01,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw
Call On Me - Ryan Riback Extended Remix,2017-01-01,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
El Perdón,2017-01-01,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr
Pasarla Bien,2017-01-01,https://open.spotify.com/track/0ZzVPCGdkpKcxAzMNDD5UZ
No Llores,2017-01-01,https://open.spotify.com/track/07GOnZWIiHWjLzUsaTv5yO
Would I Lie to You - Radio Edit,2017-01-01,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
I Feel It Coming,2017-01-01,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
Baila Conmigo,2017-01-01,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ
Una Cerveza,2017-01-01,https://open.spotify.com/track/3LNZSTiwQYL7BnTfHvIOII
Me Ama Me Odia,2017-01-01,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv
Just Hold On,2017-01-01,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
Side To Side,2017-01-01,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
Bailame Despacio,2017-01-01,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu
Todo Comenzó Bailando,2017-01-01,https://open.spotify.com/track/2rrWhFrcSZcZQ2SDKPGKQ6
Cheap Thrills Remix (feat. Nicky Jam),2017-01-01,https://open.spotify.com/track/59iNA6gwthoTJ6IgpBGGHW
Se Pone Loca,2017-01-01,https://open.spotify.com/track/0FVuUna31PTRmWGLs8W1o4
Cheap Thrills,2017-01-01,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
Work from Home (feat. Ty Dolla $ign),2017-01-01,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
We Don't Talk Anymore (feat. Selena Gomez),2017-01-01,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2017-01-01,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
Pájaro Cantor,2017-01-01,https://open.spotify.com/track/16rQTTMtbn0ODLyflr0O6Q
Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,2017-01-01,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t
Amor y dolor,2017-01-01,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd
Si Te Vas,2017-01-01,https://open.spotify.com/track/3HoTiqEEY2SmTeq1XGINo3
Papi Shampu,2017-01-01,https://open.spotify.com/track/0o221VNm4azkzYYLtxDGgV
Ruleta Rusa,2017-01-01,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH
Dale Tu Amor (feat. El Polaco),2017-01-01,https://open.spotify.com/track/3W9HjL7lmbYXL4kQ1kicH3
Me Reclama,2017-01-01,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg
Márchate ahora,2017-01-01,https://open.spotify.com/track/3voxukrHBXctzxdSbCycey
Bronceado,2017-01-01,https://open.spotify.com/track/4smbzhaRt7EYwO73SmFXyR
Te Vas - Version Cumbia,2017-01-01,https://open.spotify.com/track/0j8zA8KrITjLVoAm3H3X6u
Bailando - Spanish Version,2017-01-01,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E
Llegaste tú (feat. Reykon),2017-01-01,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL
Corazon De Seda (feat. Ozuna),2017-01-01,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT
Por Fin Te Encontré,2017-01-01,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
Fuiste,2017-01-01,https://open.spotify.com/track/3jxP1S0xXvPBry3scDZj6h
No Me Arrepiento de Este Amor,2017-01-01,https://open.spotify.com/track/6Bj9aK0jTMmjUp1y4Z7SVz
Encantadora (feat. Farruko & Zion & Lennox) - Remix,2017-01-01,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS
Si Te Dejas Llevar (feat. Juanka),2017-01-01,https://open.spotify.com/track/7rDi4fIeHSM3KAUYAKYMMN
Sola Otra Vez,2017-01-01,https://open.spotify.com/track/1zwH02KhFWC4wOtiZ1We1g
Curiosidad,2017-01-01,https://open.spotify.com/track/4PCVVIrUDldF5r7RXtOB5W
Te Amo y Odio,2017-01-01,https://open.spotify.com/track/5TA9pPL5ATRFcyI9rRBMQ0
The Greatest (feat. Kendrick Lamar),2017-01-01,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
Ride,2017-01-01,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
Mi tesoro (feat. Nicky Jam),2017-01-01,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa
743,2017-01-01,https://open.spotify.com/track/08WLghN4UZFMGN532uvako
Dame la Mano,2017-01-01,https://open.spotify.com/track/2zrcunkMh2pG74NKLQagf7
Love Yourself,2017-01-01,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
Una historia,2017-01-01,https://open.spotify.com/track/6Ol4gn2vFyn4dckha1fGaN
La Llave,2017-01-01,https://open.spotify.com/track/1v78qANb9b176fgEzR2eaW
De Pies A Cabeza,2017-01-01,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7
Me Estoy Enamorando,2017-01-01,https://open.spotify.com/track/0mX14Kpe4VTYmkqRgGslT5
Ella,2017-01-01,https://open.spotify.com/track/6LxbbZYulsV3tCZvKpJgSh
This Is What You Came For (feat. Rihanna),2017-01-01,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
Andas En Mi Cabeza - Remix,2017-01-01,https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO
This Girl (Kungs Vs. Cookin' On 3 Burners),2017-01-01,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
Yo Tomo Licor,2017-01-01,https://open.spotify.com/track/5EHRc2WJASyZg3alJqsbqU
Hoy,2017-01-01,https://open.spotify.com/track/11aJTEmPwKKoKRTpsudE1H
Sorry,2017-01-01,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
No Te Vayas,2017-01-01,https://open.spotify.com/track/6lip7aGS7oXloGk1XFCqWH
Un Beso,2017-01-01,https://open.spotify.com/track/0mDYDLR1KToBR4plxAj4O4
Hoy Acá en el Baile (Cara de Gitana) - Versión el Pepo,2017-01-01,https://open.spotify.com/track/74onbSJ49kgKFGrwUwY9oC
Fanática Sensual,2017-01-01,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp
Trumpets,2017-01-01,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",2017-01-01,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
Heathens,2017-01-01,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Ocho Cuarenta,2017-01-01,https://open.spotify.com/track/6jDx3MNG0yJdrvEBZohKBE
El Taxi,2017-01-01,https://open.spotify.com/track/501PoxE6Qti2ekECimQeXK
The Mack,2017-01-01,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
Que Bonito,2017-01-01,https://open.spotify.com/track/3XmpHN0jwCV1unk8ygs1Ku
El chisme,2017-01-01,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ
Hymn for the Weekend - Seeb Remix,2017-01-01,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
Acércate (feat. Nicky Jam) - Remix,2017-01-01,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS
Si ella quisiera,2017-01-01,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC
El Bombón,2017-01-01,https://open.spotify.com/track/68drjp77R32xEkzP1vxlF6
Hello,2017-01-01,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65
Cuando Me Enamoro,2017-01-01,https://open.spotify.com/track/7IUFDlflcQjHNxg8H0us34
Yo tambien,2017-01-01,https://open.spotify.com/track/1EK5Sm4E09P1lcdyKsygoV
Soy Cordobes,2017-01-01,https://open.spotify.com/track/5wG4J1UECH0c42YhMhSkcS
Linda,2017-01-01,https://open.spotify.com/track/5L4iwTXzuuWcV0m0sEDrgj
Nunca me Faltes,2017-01-01,https://open.spotify.com/track/3YCcsuRdJArE4rsAG5V3sW
Segundas Intenciones,2017-01-01,https://open.spotify.com/track/1y2jGfgALBBNZL6tXPI2Ke
La Ventanita,2017-01-01,https://open.spotify.com/track/2dfnK7rHRibkQR93iZn7Z2
Chica Real,2017-01-01,https://open.spotify.com/track/0KrNNpgu7qGQPNQAQBLGwX
Pierde Los Modales,2017-01-01,https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt
Una Cita - Remix,2017-01-01,https://open.spotify.com/track/6v3QCw4ca5cR4VkzpG0PHy
Olvídala,2017-01-01,https://open.spotify.com/track/1cJNFxiyjh8Ooqg5U4752G
La Cumbita,2017-01-01,https://open.spotify.com/track/4De1d3fqH4Pnb6K20sRVBa
Si me dices que sí (feat. Nicky Jam),2017-01-01,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8
Otra copa (feat. Farruko),2017-01-01,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD
Hola,2017-01-01,https://open.spotify.com/track/03h8eaVgdJJ14cCKiO4ONX
No Me Olvides,2017-01-01,https://open.spotify.com/track/7LDUiraavMZ6mb8hK3mXkj
Adios,2017-01-01,https://open.spotify.com/track/6cwrN0Go9VBDFj4n7riKPU
Acá Estoy,2017-01-01,https://open.spotify.com/track/5LRSzLW5nw0j1tglHlNOHp
Stressed Out,2017-01-01,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
Si Ella Quisiera - Remix,2017-01-01,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM
Amores Como el Nuestro,2017-01-01,https://open.spotify.com/track/6z6aUQtuqZzq2tbyVwHO6n
Taste Of Love,2017-01-01,https://open.spotify.com/track/0Xry4aZncthPqpSjFhgsHl
Que Raro,2017-01-01,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz
Te busco (feat. Nicky Jam),2017-01-01,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS
I Will Be There (feat. ChocQuibTown),2017-01-01,https://open.spotify.com/track/60LbXuVjG11t0cIendTtHh
Una Noche Contigo,2017-01-01,https://open.spotify.com/track/5wWwIYTCgkiYfR5ZVZT3Go
Sin Contrato,2017-01-01,https://open.spotify.com/track/3yHJs5NmQk2ROAWCfjniXV
Como Le Digo,2017-01-01,https://open.spotify.com/track/4nH1lpWkgzQPpTYPPjWKaI
Light It Up (feat. Nyla & Fuse ODG) - Remix,2017-01-01,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",2017-01-01,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma
Cuando Pase El Temblor - Remasterizado 2007,2017-01-01,https://open.spotify.com/track/3uMYq07Kj5m564OQwdSCrD
Jamas,2017-01-01,https://open.spotify.com/track/3bdgsOwSmdtKfo0K02BT8P
Deja Que Te Bese,2017-01-01,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga
Time of Our Lives,2017-01-01,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
Gyal You A Party Animal,2017-01-01,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b
Perfect Strangers,2017-01-01,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
Ego,2017-01-01,https://open.spotify.com/track/27xe7DYBq1xD5LIfkIrpAj
Se Parece Más A Ti,2017-01-01,https://open.spotify.com/track/4bWdlExSeKAotB6uJwxFlf
Persiana Americana,2017-01-01,https://open.spotify.com/track/4amGeAvkzFunJTHZ0KJZba
Carnaval,2017-01-01,https://open.spotify.com/track/1nO4EGuBjR75IGbFYzqPxO
Quiero Que Sepas,2017-01-01,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz
Adventure of a Lifetime,2017-01-01,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
Volaré,2017-01-01,https://open.spotify.com/track/34mvkVskpYxe7CfkEs3XCY
The Greatest,2017-01-01,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
Madrugada,2017-01-01,https://open.spotify.com/track/4SGCn3ZVXa7bepHuAdQvC9
What Do You Mean?,2017-01-01,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
En La Intimidad,2017-01-01,https://open.spotify.com/track/0QetVR4wwvyiTezQeFNdeZ
Tus Ojos No Me Ven,2017-01-01,https://open.spotify.com/track/5lZzrsIShvSlXlYlJiaiEf
Una Ráfaga de Amor,2017-01-01,https://open.spotify.com/track/4i5NFoPWqTqlsR4WyoVFtB
Sólo necesito,2017-01-01,https://open.spotify.com/track/7kK1cPOZ9RxZcgamiYysxw
Lean On (feat. MØ & DJ Snake),2017-01-01,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
Sugar,2017-01-01,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5
No hay más nada,2017-01-01,https://open.spotify.com/track/2nruW43pcr20cNm3DBCDbz
Tal Vez,2017-01-01,https://open.spotify.com/track/6aZOHHz5AvwM4MA6ygFjIY
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",2017-01-01,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
Say You Won't Let Go,2017-01-01,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
Sexual,2017-01-01,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
Stranger (feat. Elliphant),2017-01-01,https://open.spotify.com/track/0jVPEBd4wyHupkTHwzQRyc
Black Beatles,2017-01-01,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
Fresh Eyes,2017-01-01,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
Love$ick (feat. A$AP Rocky),2017-01-01,https://open.spotify.com/track/7Kq16WtEJzdRSNQgdXsn7Y
I Would Like,2017-01-01,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
Scars To Your Beautiful,2017-01-01,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
Fake Love,2017-01-01,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
Capsize,2017-01-01,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
All We Know,2017-01-01,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
Starving,2017-01-01,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
All Night,2017-01-01,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
By Your Side,2017-01-01,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
Say It (feat. Tove Lo),2017-01-01,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
Catch 22 (feat. Anne-Marie),2017-01-01,https://open.spotify.com/track/2bWrml86uwGVvznX8KKtwx
Cocoon,2017-01-01,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
Mercy,2017-01-01,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
Now and Later,2017-01-01,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
Shed a Light,2017-01-01,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
The Ocean (feat. Shy Martin),2017-01-01,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
Setting Fires,2017-01-01,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
Trust Nobody (feat. Selena Gomez & Tory Lanez),2017-01-01,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
Love on Me,2017-01-01,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
Never Be Like You,2017-01-01,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
Chameleon,2017-01-01,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi
Dancing On My Own,2017-01-01,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
Redbone,2017-01-01,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
Papercuts (feat. Vera Blue),2017-01-01,https://open.spotify.com/track/6vXHaWpqkbuvzIDvR3LnKd
Bad Things (with Camila Cabello),2017-01-01,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
Juju on That Beat (TZ Anthem),2017-01-01,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
Love Me Now,2017-01-01,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
Make Me (Cry),2017-01-01,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
After the Afterparty (feat. Lil Yachty),2017-01-01,https://open.spotify.com/track/0y8Wf6ltWpGCpgqVa21QNX
Final Song,2017-01-01,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
"How Far I'll Go - From ""Moana""",2017-01-01,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
Bad and Boujee (feat. Lil Uzi Vert),2017-01-01,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
Broccoli (feat. Lil Yachty),2017-01-01,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
Party Monster,2017-01-01,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
Oh Lord,2017-01-01,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
Shout Out to My Ex,2017-01-01,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
Please Don't Go,2017-01-01,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy
On Hold,2017-01-01,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB
Drinkee,2017-01-01,https://open.spotify.com/track/3REzEumDuXBpQH45WEHAr6
Too Good,2017-01-01,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
Human,2017-01-01,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
Frozen,2017-01-01,https://open.spotify.com/track/2TdJsyNijI5jUvMnsjQcb3
Water Under the Bridge,2017-01-01,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
1955,2017-01-01,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
Deja Vu,2017-01-01,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
Panda,2017-01-01,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
On Your Side,2017-01-01,https://open.spotify.com/track/7mTgsbq7n8jgnwLswpgugB
Adore,2017-01-01,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF
Caroline,2017-01-01,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc
Fast Car,2017-01-01,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
7 Years,2017-01-01,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
"i hate u, i love u (feat. olivia o'brien)",2017-01-01,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
Into You,2017-01-01,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
Faded,2017-01-01,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",2017-01-01,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Cool Girl,2017-01-01,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
Let Me Hold You (Turn Me On),2017-01-01,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
Sunset Lover,2017-01-01,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
Send My Love (To Your New Lover),2017-01-01,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
Come First,2017-01-01,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv
Sex,2017-01-01,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
Needed Me,2017-01-01,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
Mr. Brightside,2017-01-01,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
