,id,name,popularity,explicit,available_markets
44,31Zs71Yb7YoPlFx2p1uKRX,Lelele,10,0,0
45,0dGSOCj6hdV5Nr0V8FjONc,Zoey,49,0,184
46,4nBcGqwztDJ29cyHVJtXsB,MILLIONDOLLAR$MILE,8,1,0
47,6hFmSZIw5gmn9mK4hfqozy,Farben,0,0,0
48,3mulaE9xF8LhmwZN61kHvS,PARA ILLEGAL (feat. Lil Lano),0,0,0
49,2rywPj7CeWfOCri6uZiOw0,Fumes,1,1,185
50,0HKQM0ehEP4MLRzBc3ypiv,Anderes Niveau,23,0,184
51,21mc1eFteHzSHuS7zJr3nw,Ordinary,0,1,0
52,3ELaEOpbAaXnahwApLkUvR,Terug Naar Toen (feat. Lijpe),5,0,1
53,036HGg6Bs7n15m99zcnPwZ,"SVP (feat. JoeyAK, Young Ellens & Sevn Alias)",4,0,1
54,3hPLr0a6FTlifTi8hzJPYr,Gucci Pet,2,0,1
55,4zrEmFA3R3JngfWR70zu3w,Binks to Binks 6,45,0,3
56,6A3bL3MlU0l54kKlgpw0UT,X-men,51,0,185
57,1AvAl5fj5mhoLHVo0to1xr,Mia,46,1,183
58,3EwnwCYCO2mnCoYj5NLhER,Ni Gucci Ni Prada - Remix,46,1,184
59,4Xqpt53kWML7eTObGxQ43i,Adicto (feat. Marc Anthony),55,1,184
60,0QFTjMGHWo7joBA5CUlIpd,Toda (Remix),0,1,0
61,5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,62,0,184
62,0I6syWcqSUsZ3sXJEOIGsj,Ráptame,0,1,0
63,3dNA2MGyfZU4rdUVwoWI3V,Te Arrepentirás,0,1,0
64,7oEr56KG6odStlQH0nvdyr,Solteiro Não Trai - Ao Vivo,56,1,184
65,7qQV8fo97AFhrL9HPUeAsk,Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo,45,1,184
66,5Yzb3sVRYO4kqHhy0iVs1K,Clichê (Participação especial de Felipe Araújo),43,1,184
67,2oezDpHysEKUuXSAuanT4M,Passa Mal - Ao Vivo,0,1,0
68,7E5cJjrgYLHo13pI0hpmWw,Não Atende Não,13,1,0
69,3QtOsthM0N3gRfD3dkqbl4,Eu não vou embora,37,1,184
70,67B2zQQTGWplLAnOHMigke,Regras - Ao Vivo,37,1,184
71,4i9uK1cMwP1Pc5zHhtMEde,Cheia de Manias,0,1,0
72,08qhlblL5nfKeBDTQrzi8E,Santo Forte (Ao Vivo) (feat. Luan Santana),48,1,184
73,4MF0VMffyxHsy3GZwwUnAs,A Morte do Autotune,67,1,185
74,7oe0Ix6qnvqZhK0zDzOPie,Então Vem Cá - Ao Vivo,0,1,0
75,39aWBx86ZdvXQ9d0fRAXxH,Fingindo Maturidade - Ao Vivo,0,1,0
76,5ohqhIfOYly0ijyCos7Q6x,10 Anos - Ao Vivo,0,1,0
77,1uvU55DdRfLleIxWF8dWxA,Meio Seu,22,1,182
78,5NOO7qygc1MqwVqP5sR92a,Chorar pra Quê,36,1,185
79,4paAidoE8VAemwU4jgCc6l,all my friends,60,0,184
80,79OEIr4J4FHV0O3KrhaXRb,Splashin,14,0,0
81,3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),66,0,184
82,0PowxVSTY2uh1CPc8EPKyX,Project Dreams,0,1,0
83,2Vmf6V7IQAVZlUcjE2FbDc,La ziguezon,43,1,185
84,51w9Jbat1pLeWINGCpnQUR,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,55,0,179
85,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,69,0,184
86,4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),59,0,184
87,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,72,1,184
88,6rz0dTA0PdhXImFV5EjM0w,Hide (feat. Seezyn),71,1,184
89,7zrl664JsRglDmTlbCovAg,Exhibicionista,36,1,184
90,5gIqMEGT1Ov7q47H5MDF7n,Boquita De Caramelo - Edit / 2005 Digital Remaster,37,1,182
91,56Q1u9KJUMcun4UWv0b7ik,Las Seis,56,1,182
92,3RD8Re3FRVvbgvyFrKy7Lf,Que Nadie Se Entere,0,1,0
93,0BI7u6p921rYiD2EUyTJJG,Picara,25,1,152
94,5dAW8H1CaqnrMYlF2PH12D,Si me dices adiós,0,1,0
95,4jRxEVNituPZObHbCSBZL3,Guallando,58,1,184
96,3IUDbYtEWMnZpfYcXVMSq9,Impostora,18,1,152
97,33zodIEX179pb8bd3n7qEf,El Galeón Español / Un Año Más / El Caminante / La Mafafa / La Arañita / Negrito Cumba,0,1,0
98,0GFye1VF0KBbdQRlXj2eLF,Prisionero de la Soledad,16,1,152
99,1oInQX1RuH1TcHuDv8Gvw3,Las Avispas,56,1,179
100,5jGUJXnELDaDTgiRjD9lsg,200 Mph,64,0,184
101,4ByaTrfoYbXrmlbsTG8MTD,Dame Algo,59,0,184
102,0MYP3aoAnQboUrNQ12dcFR,Tomando Alcohol,0,1,0
103,2dNMjTRV74BLv5L2pSrvnk,El Galón Español,29,1,184
104,4QchNoAz1J0D89LrqCViHC,Grande Sonoras Nº 1 (Megamix),0,1,0
105,6saaz6xf1KVaSWT4Geb5L6,Las Cuatro Fiestas,41,1,184
106,2PNHvKqgYLxoyBikhsI5DT,El Santo Cachón,0,1,0
107,1Pt5gpTOzEjNGRayDuN7YM,El Jornalero (El Hijo de Tuta),0,1,0
108,2dOfmq8erjrVcQoAw4aJcy,Tu Eres Ajena,0,1,0
109,3znibvdFC0WCx8E8HRY01k,Vagabundo Soy,0,1,0
110,5pLDHytVHRM7eXnOy6zHM7,Loquito por Ti,50,1,32
111,5rqWK6YYPLTv86c0ESqUDJ,Así Te Quiero Yo,0,1,0
112,0Abwuo1EacEyqbh1G2av9s,El aguardientaski,0,1,0
113,1HN4iRuugxV4etdXgEY9Q1,Buscándote,0,1,0
114,6jQeAqkvJfT27Mk87kPlVk,Ron Pa' Todo el Mundo (feat. Diomedes Díaz),41,1,183
115,1WIqYDfCSrtbaCogAHh1gu,La Colegiala,0,1,0
116,5ZehDzlFO5gIQ9KalKsSHc,Golpe Con Golpe,0,1,0
117,3qy9oyZmHHZV5w7BTbWzXA,"Very, Very Well",0,1,0
118,2SeBorv5Nu0kumNpN4huUx,Aires De Navidad,0,1,0
119,0iYUChSCKX2ZBJJDHGOUPw,Traicionera - Digitally Remastered Original,36,1,184
120,1UevQv1Ojd8LX0OfGqvGj1,Mar de Emociones,0,1,0
121,5cNCj7aVKzMFiVQ85fZ7NR,Mensaje De Navidad,30,1,184
122,5avDApaf3meYYIgFZyJ5KN,La Paloma Guarumera,0,1,0
123,5oo0dMDMb2AZuFVFWiMoGv,La Chica Gomela (Niña Fresa),0,1,0
124,5cTraEkjzrI3yf3ZebRraO,Bomba En Navidad,0,1,0
125,5VUR4MhJWAbp2ZHtSDvwJ7,Se Me Perdio La Cadenita,0,1,0
126,0vHHDjfA56csRkfTbba6O7,Mosaico Arriero: La Boquitrompona / El Grillo / Tú No Vales Nada / Échale Candela al Monte,0,1,0
127,2ls26iARSHUrs8qgoSnNrL,Vuelve y Me Pasa,0,1,0
128,7usa4XkCKtkjFrJKcdqiE8,Así Empezaron Papá y Mamá,0,1,0
129,5m3gFCiUKw7DbJYVNbwJbG,Festival En Guarare,0,1,0
130,5B7a76UHTJUaBdKZjFFhsl,Las Tapas,26,1,32
131,0weoBV2J1VVaNrjD8h4bLx,Junto A Tu Corazon,44,1,180
132,0ygLXSi4wzDsJNBUTGezsg,La Creciente,0,1,0
133,5CyR4VFWOvdI2Rl6HAKcEH,Besitos del Corazón,0,1,0
134,4hwBHojGAjGaROKjEyqV7o,Cuerpo Cobarde,0,1,0
135,3mra5ShNolELD0KNrMQo9D,A Dormir Juntitos - Liz featuring Eddy Herrera,57,1,184
136,6OspS2MXpjVFvb3mEY8Y0d,Pedro Navaja,0,1,0
137,1bpxGmisHNZpDSaGfdIcyi,Jugo De Piña,54,1,185
138,1TMxv8sfUhU55AC6Ul1PU5,Que Locura Enamorarme De Ti,67,1,3
139,37707WWKlfDSxYbmOEDZtF,YYASMIN,40,1,184
140,6OuXYdo2VotwVcV9kEBqS9,Kolde Nætter,36,1,184
141,152DVKl9x5rMk7PWfHcxyr,Synger For Mig,38,0,184
142,7qk9jrXAnVdyGO7AabByDE,Op (feat. Benny Jamz & MellemFingaMuzik),31,1,184
143,21arwdlVJ7vEb6M1EUG2EB,Pesto - Ternet Ninja,4,1,0
144,6DD5RDAyLBdGc1NC9Pju3E,Aldrig (feat. Carmon),36,1,184
145,6aXtmmcEFyceMJlzEiZVGg,Rekruttering,31,1,184
146,6KX00n7r19W39PhVFabmIS,Dobbelt Alting,35,1,184
147,2weRHTdf4MOEL5YBVTwWKw,Picasso (feat. Branco),33,1,184
148,5Z0AKzYjAQQTwza0KRQNNA,Balenciaga (feat. Benny Jamz),33,1,184
149,7nMB9ZYve3sCcjWKyu0IpI,Anklage,42,1,184
150,0OiZJaep74FtAKYqjzeU6k,Længe Leve Drømmene,0,1,0
151,0CTtBFUtFd1ga2jpc64qkG,Sugo,30,1,184
152,0IrB10HXgrOcZGlp3RhbFN,Siger Du Os (feat. Himalaya),26,1,184
153,5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),0,1,0
154,7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,0,1,0
155,5poQpAzMJzLSRCOEHYFM2K,Skubber det sne - Ternet Ninja,1,1,0
156,6YVDNGaGEc7B8VoHWFPG9v,Verdens bedste - Ternet Ninja,1,1,0
157,7IndHXhffEc8DFKGZ8QMFx,Fortnite,33,0,184
158,2geMSoH29SfXAZVgPR8avw,Boing!,47,1,128
159,6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,61,0,184
160,6pZHZndlo57dPCYnvlYFOE,RLNDT,64,0,184
161,4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,59,0,184
162,5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,61,0,184
163,6VrOzFtjAylmaRV5OsCFeo,Los Pomposo,0,0,0
164,4nxTe3aVTD3tpxjfxdITkv,Culpable,0,1,0
165,6Znkj4JOj6nQYM7A0iXKoO,Feliz Cumbé,0,1,0
166,4z3qBULF8yerzY0fcx27j2,Volvio Juanita,34,1,184
167,1tC5bsoCNqfSVj40oqKDNj,Ta'mo Bien,0,0,0
168,4p3McEOXufgspEKk7jLCh6,Trulla Navideña,0,1,0
169,3WMA5XIBaQEWP0Ly1iq6GI,La Fotografia,0,1,0
170,5bpQBpeGQ0vRYs5JTGqR1t,La Quiero a Morir / Si Algun Dia la Vez,33,1,185
171,20js1xS9eDxHcHVoVQASPO,Entre Tu Cuerpo y el Mio,43,1,184
172,6lGIay6ONnF7SmM25hDcgD,Pato Robao,0,1,0
173,3gcAbJ38vIQvT6No64cIcn,Noche De Fantasia,0,1,0
174,16fZpc0Md2q1SGu8FMTo6x,Na' Personal,59,1,184
175,7ClSuXTCR4phJb1TjVqfrl,Bebo Hoy Bebo Mañana,0,1,0
176,7reg3cRS3uPi326LD1F3e5,El Farolito,0,1,0
177,3PF9KjRSRkV93WyIWaNBOL,"Tu Si Quieres, Tu No Quieres",0,1,0
178,7agCLiP3Q8MqFvxQu7WA9B,Llego Tu Marido,25,1,184
179,0GZcaQyvHwnkUi1z3IcuPD,Medicina De Amor,28,1,185
180,6xDH1AopZEPEAyVR1Ji9In,La Historia De Un Gran Amor,39,1,180
181,1sg7s8xWr14UJ1vqIilqot,Por Mi Timidez,30,1,185
182,6mHOkOd7IN1es2XctJxNm8,Mal Educado,30,1,176
183,4A1VbKEGLPHjyY29V6oOsD,Solo Tú,0,1,0
184,4Y2oUgKIeCRkN93TUzFljq,Que Nadie Sepa Mi Sufrir,0,1,0
185,0Tz8U0vYMaHEmnexuDXrnV,Mosaico Manabita: La Esquina de Perez/ Cumbia Chonera/ La Sultana del Cafe,0,1,0
186,2fWJBR7CjvvDBvcLxTdzEb,La Novia,0,1,0
187,261NrVA4sW75Ea3Gi2oVMF,Mi Cucu,0,1,0
188,7n2XYR73JmdoBLfbieoWEY,A Mover la Colita,0,1,0
189,7eVcNLTGHkdBqYppzHSEqA,El Machito,32,1,184
190,7yzQLmr8SfeaCx4S0oqkVS,El Viejo del Sombrerón,0,1,0
191,2oAVrb21Nsub9b8qIGLVyZ,Que Bello,0,1,0
192,5PvKNv6eU5HHenNSlXmXYk,El Garrobero,37,1,184
193,55hFxemENUqRGtA48NzZ8l,La Secretaria,30,1,184
194,0XMCmQYUzuPa8spjSW62zm,Mix Navideno,25,1,185
195,4noxYD9JqvRza6EMNZA8nB,Estas Bien Buena,24,1,185
196,5ITkvwIl5vkQz3kn369FB9,Salvadorena,40,1,184
197,3A4awt6Y9DwHBRuFDoRX5S,El Diario De Un Borracho,58,1,180
198,2VOUgbwKTMtmrfWLYFutUS,Capullo y Sorullo,0,1,0
199,67DsfuyFXKf2SR7OOFGohs,La Medallita #2,22,1,185
200,20GucL1XIwuBwnkbKeNvWI,Chica De Humo,39,1,185
201,0AVoDNqfSnqqZjHgdqmj10,La Campanera,46,1,184
202,5T9QJDodZb6cAsdackd93l,La Computadora,30,1,185
203,6537IACrxDcXVPhGNSBkzN,Sabrosa Cumbia - Mix,29,1,185
204,55e3luBaVMc2uRXl3pDA5E,La Mariscada,0,1,0
205,3uUTp8ivOJPX695AIFBpwj,Cumbia Cienaguera,39,1,184
206,0oBvt8baC0AaCjY1r9iI3x,Veitsenterällä,16,1,185
207,5TQi38BdiVSRgcavKGenIf,Mul ei oo lapsuudensankarii,16,1,184
208,4rBvqjf38GjJ5WM2ZqfoID,Sun Kyydissä,41,1,184
209,6NZlAeHQlU5ZzcBjq0gvoz,Ota Shottii Ku Sotilas,0,1,0
210,4JVYIxsNlmvIH0WyXhXqQW,Vihasenakin Ihana,19,1,184
211,5HRACecbFjvjmGVstMayEf,Kuuma,21,1,184
212,74ttBoVCAYbtaAyw8z1rst,Suojelusenkeli (feat. Petra),15,1,184
213,5iYimVEUr5LhT1g6PIxoI1,Haluun et sä kaipaat mua,18,1,184
214,0lG6QM1jjbbX5UUn3DPmrZ,Lost Control,61,1,184
215,0cge96qsW6ifXppeiiRIGd,How You Love Me (feat. Conor Maynard & Snoop Dogg),42,1,184
216,0XXooKwo0L6gxn0OxZFDXw,Ma che beauté,58,0,185
217,2pz2M2tXX8ROcV1Pesr725,Jon Snow,29,0,184
218,2FRnrkO72S9tbqu6eLjq6b,Mômes,56,0,185
219,3r1Veo87Ex14aHT2KcJNnh,Débrouillard,26,0,184
220,6PTvE2gQraGPgXUGmYhvwV,Et je deviens fou,43,0,185
221,0XzLCD3Gnk7G6U72PnOWfr,Ne me ramène pas,61,0,185
222,2MknoFgWs0xJshIAGfGgf1,Plus de larmes,52,1,185
223,43yYuYeSOOupBHOkH9pRtF,Évidemment,63,0,185
224,56EEPjNVNBxc9GUsROZPwO,ORgueilleux,33,0,184
225,5Dj45c1qB3tCmevdPqvD4f,Beau la folie,60,1,185
226,7E7HEM4y50AACKV8BaT7OI,Le vrai moi,48,1,185
227,44BdgwXryaVltM1ixhWZoA,J'irai où tu iras (with Jean-Jacques Goldman),30,1,173
228,0S4dVpqBLnBFj4wdB4UDMd,Partenaire Particulier,60,1,185
229,2NalfKnjTJdlsXxiPHfqhZ,"BX Land, Pt. 3",43,0,185
230,6sG00oroR1oYJiPwRxZkA5,Le lendemain de l'orage,47,0,185
231,4FUiJJPW0bvjXVqFuTonSz,Dave Grohl,50,1,185
232,5hLsl4Izx2zxnqHradLPNt,Ma cousin,48,0,185
233,1Jo0Zg7XlrA6z0mFTZVdkn,Don't Stop The Music,68,1,2
234,3yjw9FaareXd2SSUYfuGbu,Come vai,41,0,185
235,4Gq7MQyUxW3C7iGWooMffP,Abfahrt,41,0,184
236,0KOhez5W5lHIJhhlTLhCmg,Ce Soir? - Hugel Remix,3,1,1
237,42KbmH5H47WGQH6dBaCLsq,PUSH !T (feat. Elias),38,0,184
238,4LdDpouqG1nQBFJqTEw1he,Kennst du nicht,23,0,183
239,65OXGbKBQ8gUyJvUd0jNpf,"Boom, Boom, Boom, Boom!!",2,1,0
240,1pMsWnQCaLQvL3O0vaMp5H,Helikopter 117 (Mach' den Hub Hub Hub),59,1,184
241,3HwpctuXs78xUNaclgj2Qe,Seri,31,0,184
242,3uhJfLSAdi5H12QeneRn6v,"Perdón, Perdón",46,1,1
243,3T7wkEXEgI6QjqDbudSI50,Me Cuesta Tanto Olvidarte,41,1,1
244,5e6DvXTWzC8i9MdsLZaTgb,Demasiado Romantica,46,1,180
245,0VEYvjI9G62xGIH97QM9cD,Piano Merengue,22,1,184
246,3OFqR4hNOd9BWiHuQCqrnV,No Me Chingues La Vida,0,1,0
247,3PK2fXwMlbsIHtMRlHyqsD,Qué Bello,41,1,184
248,1SO5RyYJZUAI0aHkAkrF2p,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,0,1,0
249,36zXp2vEis00HRdX3pYEMr,我們萬歲,45,1,184
250,58nDLotEOqoDorTkvz4tJf,勇悍・17,28,1,184
251,3f7D4hlFcvAWCPilTOGJEy,睡皇后,28,1,184
252,0lsRatBUs9HNIZAmoGABzk,Trampoline,60,1,184
253,33NAYATbWRoo5RuEP30JBZ,Love Shot,0,1,0
254,4mE4scEJMESCPSrM4IH5tw,沐春風,17,1,184
255,3HQKnHJRa1ismNUaip2vLp,困獸・28,26,1,184
256,3k0UCFgYk0eTOP3zIquxBy,Zmora,31,1,185
257,340MmM9KrmT5mwIA7Uu2wI,Pre Teba,37,1,176
258,3pNphaS9NbCKDI31Nt0fQC,形影不離,32,1,106
259,07JzFsUuuOW4eQR6d9iMXR,若然冬天沒有花,29,1,184
260,5hdFOCoXHRbGEGF6A0IylT,裝睡的情人,38,1,106
261,3Vm0pAA7O0XRK41TGcLoE5,伯利恆的主角,18,1,184
262,3xNqmcJihjJX3EhN29HmOQ,歲月靜好,31,1,106
263,4VHWDEnJOWXHqgBhQcgcPW,Megöl,35,1,185
264,5GsS4eWizjtrlqhEyg06LU,Széééééétcsaptam,25,1,0
265,2QQ5yNnAe7vl9WOOkRrtlL,Roxtármod,34,1,185
266,6nhb4bgcD2vvj38ovoxXZ0,#tevagya,28,1,0
267,3G7WljpnJd7LC9d3MI1F76,Inima Mea,33,1,185
268,3nFetU29757Y0qCKu1xQI1,Elysium,25,1,185
269,04Iv2fWWQ0auuDMcoBptqh,Cinema,23,1,185
270,1YC7llsHtz0ScDtiLEVHZG,Næsta,22,1,184
271,7MKFTJmBMJKxNb0CNmLqcZ,Gamlárspartý,0,1,0
272,1v2oWJedRtUFbgMmc2JveI,Séra Sveinki,0,0,0
273,2dr6ZMyjUfzjAzDZJsRKtE,Kemarin,0,1,0
274,5wIMMlbIGCNAXnGy0ijojN,MILLIONS,0,1,0
275,11nApQrr7tfBNYzBOmHWCc,Suatu Saat Nanti,44,1,184
276,7bMtSDZJZMs0HhDxFDFQFx,Jaga Slalu Hatimu,0,1,0
277,01KMuGGsO4bzGFnq7Hiic9,Everything Or Nothing,0,0,0
278,0EtbUVT2JIvm34tOJwLorJ,A Spaceman Came Travelling (feat. Nina Nesbitt),5,1,0
279,4Yq0YrSQ8ACaZzBAZsVcBo,סוודר,0,1,0
280,14HTOqZZqPDkK5n6vrL7YG,אני מבולבל,24,1,184
281,7MLnfgiOkvbOKWUKV01jkv,לקחת איתך הכל,0,1,0
282,1oiLPaZyzYzulllMmPxxtU,מילה של גבר,0,1,0
283,3i9TIuXSX337qEvk2NRVqI,בגלל הגעגוע,0,1,0
284,49Ak4ux9YXTTrnslkTlPeh,טיפוס של חורף,0,1,0
285,3Rmv3h4ovgt9xVgWOfMlLx,Toradol,62,1,184
286,0Pi8hOfhyPYQOg8PL6tcT9,Giuro Che (feat. Priestess & Quentin40),38,1,184
287,1fIuF52zouQWN13q3X9FHk,Popstar,46,0,184
288,12mhNDtyap89L9H8KLexnS,Bad Boys (feat. Ketama126),39,1,184
289,3yhRpGAdByLRLNwULguVeT,Che Ci Faccio,38,1,184
290,2zsJ7dZdvtmUBDOuRSqQ5h,Uh Ah Hey,43,0,184
291,40SslAHt15Duy4uldwXNAm,Se Piovesse Il Tuo Nome - con Calcutta,0,1,0
292,3pTlhegZkebcfjrFscPShg,7/8 Sour,25,1,184
293,10CEiNq9vx9UH9mXQkG6H6,Cupido (with Khea & Duki feat. Quavo & Elettra Lamborghini) - RMX,42,0,184
294,0u2DOByL0CghKtcvSkQAiQ,Don't Think Twice,0,1,0
295,5fUTG3BOoR0CNXD5xO8XEU,逢いたくていま,0,1,0
296,6hj7oouO8ySuG6w4FyOryI,G-ENERGY,21,1,185
297,6pHNCcSbtNVkjzS8MagVln,A HAPPY NEW YEAR,25,1,184
298,7dJAjN3zxNx4ff03CiWhL9,雪の華,0,1,0
299,1JKI1pTB2WZMMw7wF2jCTg,風のささやき,42,1,184
300,1dsh4buvcBs2u7YtHy29c7,ないものねだり,51,1,185
301,3527pohmaz4y4tnoksEYGA,Perasaanku,0,1,0
302,0FhX3NhiUj9hbUE2PaQRNK,Temberang,29,1,184
303,6TDtGJSk3MDTnM6nTDu5Zu,Rucón,0,0,0
304,1zVDbrBG7zCd6AXGLmbGj4,Muchachita Consentida,66,1,183
305,6phWt5bRbTh96gjxZcnH4c,Llorar,0,1,0
306,66EqOhWfTcdVphw00lcxZO,Shabadabada,61,1,183
307,6ceFUA4tpIUfkMH7LZbjV4,El Gran Varon,0,1,0
308,5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,66,1,2
309,0ULXIAoxSZBcOwygC3PA0i,Será Que No Me Amas (Blame It on the Boogie),56,1,184
310,2UDoZZSrs3NxlmvFZbffr4,Te Fallé,64,1,184
311,2KWQgEXc3ZzX6npPgIEqSB,Eso Y Mas,0,1,0
312,6Ysnd9T4uIhQesbWK672GF,Suavecito Suavecito,0,1,0
313,4tcdEtudRV8K5xSE219QBl,Alleen Door Jou,28,0,184
314,1SveOxUxAxhrCWBhdfbjQu,fallin',37,0,184
315,3qAGVjbRtMh58DogGWGGsB,HUTS Remix,29,0,185
316,6uVWvaQpKJgep9YuA5xxR7,Jealous Op Me Life,33,0,185
317,0g8FVJPtUXIB1kKQCtBT16,Speling,0,1,0
318,799wHjQzIxqrX7VGNXYYPY,Vergrootglas,1,0,1
319,0rkH09nZFXWyFmSwLsPEtm,Links of Rechts,49,0,175
320,0CUEc6T65lrU6rVW3HVYsl,Celebration - Single Version,47,1,184
321,5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,76,1,184
322,5xwv3ROqFwTWNPx7zNUODZ,LOOK RICH,21,0,185
323,3n3F07lHLyRKwqg4q64eYA,Avond,53,1,2
324,3Hww8CLfspuopHZxE4GUGV,In Je Face,36,0,184
325,3mxovWle2Ob9TDZjF9RXYS,Slapeloze Nachten Ft. Zaraï,0,1,0
326,4N3stlRuz5cBNI4J4vDJ18,Good Times - 2018 Remaster,50,1,184
327,2TejqRoFYkv0j77YGqnhFs,Ready Or Not,45,0,185
328,1ZSSNLEDzs3yFDwM85HDHU,Cry Like Kim K (with Lisa Ajax),25,1,184
329,6HMT7AzGA5wmn5m2t1BuZR,Lonely (feat. ISÁK & Omar Noir),50,1,184
330,7kVDkZkZc8qBUBsF6klUoY,I Don't Wanna Go,56,1,184
331,5O3cRP4ZHC9vvVIHtET1f0,Qué Más Pues,60,1,185
332,7AyXdBQAgRLJBK72gqq0Hz,Te Busco,49,0,185
333,30vMTdUJCBlQCO8c9f34e7,Pa’ Que Sude,36,1,185
334,3DJHqEPwg9F8DUOvc3iRAi,La Mesera,38,0,185
335,4D20alJpwRnEN4XO6h3nDo,Sin Igual,29,1,185
336,2GEYM37JIvu2lVGsm6nYbQ,La Ex,22,1,185
337,17sN1CG0JVrWt4bK7vB1Py,Vete Tu Que Yo Me Quedo,28,1,0
338,5lMi3KaioVuva8tLLkLDjX,El Dolor de un Hombre,0,1,0
