,id,name,popularity,explicit,available_markets
4642,7JSUrkUnBoM8zDzKKkKCT3,Šokolādes saldējums,28,1,174
4643,6rFB7lrKw1MwW5sfGuXIBP,Как я искал тебя,20,1,174
4644,5qrj3dS86H0Y8jgmfPXcvu,Pirmais latvietis uz Mēness,21,1,174
4645,0jS8X1nmjz1uMUThK1zRoY,Bezgalīgs stāsts,12,1,174
4646,0Fxw7fPYEn1Odp0svI0Xzn,Draugam,7,1,174
4647,1KGGDIgCfSO3mYq0Ljqmjy,Désirée (feat. Cape Tula & Yen Dough),24,1,184
4648,4YTqlj2TwkNtUfhL9sVmfK,Deadtalks,0,0,0
4649,3n9ULceKa4ypsHjERY5srL,Never Let Up,0,0,0
4650,2qaTUKfwaEkhX4HGaJ1nN3,Fireflies (Outro),0,0,0
4651,1dgezBYnSNDVt3qsJAvypJ,Pray for Me,0,0,0
4652,303MYSBCqEz4mvJMdfyAt5,Live Your Last,0,0,0
4653,3sjxyR6C8OjKPnGYpsthzH,Acuérdate de Mí,56,1,184
4654,2HfKpWYPx4Os46z1K7yE4k,I Miss You (feat. Julia Michaels) - Acoustic,45,1,184
4655,1ulDt6ySVbMbzZCBO6hSfb,Little Talks,55,1,170
4656,1DbEa84a9aKnM9kzdhsFT1,In Je Town,23,0,184
4657,45lL0dfpKJiu3rjxEihzKP,Zwarte Hoodie,30,0,184
4658,17nHCQoKBNJRsiddmX7h5R,Haram,0,1,0
4659,2Z7yCSqKCJ023W24WAqdpm,Sampai Jadi (feat. ALYPH),38,1,184
4660,50tyqR5Zz99YMSyQWpqLsR,Need You Right Now,29,0,184
4661,3Tg4U3oXOQqMzD9vPIdQKn,Hair Too Long,41,1,184
4662,3hVaK0zn3sVWWY8TvN1Te5,Cuando Calienta El Sol,63,1,171
4663,6cKH4pswPkeVBaTLWJBsL6,Me Fascina,0,1,0
4664,3zceb1fYe5jdwEmuGvJINO,Soy lo prohibido,59,1,184
4665,2DAsLftcRKP3iarCPmI1RY,No Sé Tú,70,1,184
4666,4FqfHVML025cwjfhAOFbfa,Por Debajo De La Mesa,71,1,183
4667,6qN7yPBgF9t6x2T6ltUZMv,Vuurwerk,34,0,184
4668,6UjyBdjTzlHA3wA2agPWBA,"Quien Más, Quien Menos",38,1,184
4669,0XABuN6OADTiQQyvjVQ5dg,No Tan Deprisa,36,1,184
4670,6p9be3JVl3ofGWUEo5zW4D,Lijst,27,0,185
4671,0unMc21fkiIASp7FjgWJ9Z,Ik Trap,30,0,184
4672,4XzcGuODGCJxv0SxZS33sp,Money Dance,21,0,185
4673,3gk7NrlzHgyJNsBbg3J7se,SWISH,19,0,184
4674,0NABUV6VnosMoXqFo1AiqU,HIGH,22,0,184
4675,39CGO7vhsI9eSzY29omwoC,BUK,0,1,0
4676,5t9G3TwQmd82h8WWZMsbmD,Dichterbij,24,0,185
4677,2HOz75AsnT9Z9jI5hlB4X4,Zeg Me,32,0,184
4678,23aMUcHK5P1xmr8BAV9qnH,Kuifje,24,1,185
4679,455Otrqftwj4wa1YLnV2q0,Gang (feat. 3robi),0,0,0
4680,3ydqKn8jxcT64chXkVas9q,My Life,32,0,184
4681,6DegfbdqIagSCr8NmtGslD,Zo Niet Mij,20,1,185
4682,27MesMWmgFOG8D23TKu9Co,Als Het Aan Mij Lag,33,0,184
4683,1OoSNJVOClfdcLzfd920sx,1 Lijn,39,0,184
4684,3lO5USjdP5URIogo7CZSH7,Evoluatie,18,0,185
4685,6fMNefFjoZQs6LMNfNOlZR,Doe Je Research,26,0,185
4686,2VJ0b073lW8JRXtYcivbdS,Als Ik Er Niet Meer Ben,36,0,184
4687,3kYFbz3gJnZzf8VxoTAm8R,Half 8,19,0,185
4688,41dxhDrOnQdieYdUW9PC4J,Midnight Boom,0,1,0
4689,48csW3vnm3Z0IzcHba5cGV,Constant,27,0,184
4690,4uXWTqC7yB8DvV6VW8rojZ,Snelle Planga,24,0,182
4691,4HaojsVXHpJYZa7Mfv1IVs,Bouwen In Marokko,26,0,184
4692,1jh8NJsZWKqnuUPQGvFXjQ,Onderweg,26,0,184
4693,5xjmVT7UAi7n6x3t1c0W7k,"Bye, Bye, Bye",21,0,185
4694,4YHUQw0i3O5YTu8sqyl3XB,Hooptie Money,28,1,185
4695,4ngXd2AGRsLgUiKYJ5Qcll,Niet Te Vergelijken,28,0,184
4696,2gxU9QlFGmjfBl4eUewgPw,Knowledge,31,0,185
4697,0CwcO4ITgQYjNLSy5c3Tfu,Thank You,32,1,184
4698,4IafPzKNtRLZ1lolDH5ako,A Little Longer,27,1,2
4699,3ehVhqVi2j9KmhangvyXhB,Nasjonen 2018,38,0,184
4700,1WcrVTgYhnXqT4PSx7kmNI,Lil Homie,0,0,0
4701,7teD59fnvnArwz3CIhORNT,Walmart Yodeling Kid - EDM Remix,0,1,0
4702,0ERl44gNpWVpONKCxMYOxG,FOR LOVE.,28,1,184
4703,35lahxVWAM1ai1rdbVqNZ4,Bergen 2018,40,0,184
4704,4u5diyvmOMAzPxh9w5wTz5,Out Of Order,3,1,2
4705,1hLjLWrzO18acdCFcccFWk,We Can Do Better,0,1,0
4706,7AXXd0UUi4xhRnwTCRJm7n,Bender 2018,36,0,170
4707,6UutQdfwwDHC35zkLCrMNQ,Dive With Me (feat. Cathrine Lassen),25,1,1
4708,4s8PN6qag4bEx8iKtalyEa,Sea,0,1,0
4709,5fr7KZ5b1ZBVK7FM9YjpKK,Purple,41,1,1
4710,6QVvVw8NjBu3sGckzgoGsZ,This Time,29,1,184
4711,6J7ZSdEEYo3ns4gnHdwRL0,Seek Bromance - Avicii Vocal Edit,53,1,2
4712,5XBqGcLYOZi8CEW83Ug7Fs,Clearly,49,1,184
4713,4DzKvAhjaVlOfyg389kAjq,Very Busy,0,0,0
4714,5Mz30xAlgBsPHWmOAPm0yJ,Dutty Love,0,1,0
4715,2oxkg9MzHrY1svmtBVzKEi,La Protagonista - Live,0,1,0
4716,4VWyOKIxLsvjkL3PEjFjuh,Dove il mare finisce,44,1,185
4717,0TQwHViH6PeO7zUxH6EAT3,Hericane,0,1,0
4718,2RzdvVrhZdoa3PyrU0NTLp,Nadarang - Campfire Mix,25,1,0
4719,5BUhxai60oAz69BWZv1qW5,Kryptowaluty,48,1,185
4720,6VfGN9E3V4VVOlbtt0VbgN,8 kobiet,51,1,185
4721,7oJ5ujI4NyTOV8GvrmA23A,Metallica 808,45,1,185
4722,4M1McbiEQSJmMyaGjWDXJm,Visa,48,1,185
4723,7tBwkDCvo75xDAoGOQLKeJ,Ekodiesel,46,1,185
4724,6XWNMmU9gm8m8sG2iPHqA4,Wiem,43,1,185
4725,1hZxka9RAHlUsx2gJv9aRA,Mleko & miód,51,1,185
4726,04Reou3HoLagPd6fjjoY1H,PIN,43,1,185
4727,6ADWvyPPzmw5xc7aJLRjaK,VISA - Remix,36,1,185
4728,6RTBbCHarUEqvadyapR7LE,Ekodiesel - Remix,36,1,185
4729,1GWU17RXYdI8ygzcFdRSsR,TLC,41,1,185
4730,6hEcxnY0KTHB2aESOVOLUM,Leonardo,40,1,185
4731,3wLATPPs6ghcqEGwHqL0OH,Sectumsempra,49,1,185
4732,1OaXpp6SWunsKt4vh2o6mD,Moje demony uciekły na urlop,41,1,185
4733,53CpL26RvW8Yk7oc7rdCQG,Soma,42,1,185
4734,0FZeswxyqpEE42q9hNn2zY,Nóż,43,1,185
4735,4K7r5ProKq1WZCF1N07bbA,Benevento,37,1,185
4736,7MTHsEJEs90xjl6qdEwwYD,Giro d’Italia,41,1,185
4737,1pKkoDLwJIqTueD6Ux9MiK,Wiem - Remix,34,1,185
4738,5Qs7zE0tPgeAvuOMX2lZdx,C3PO,35,1,185
4739,00E8i8t3cOgfttaENvj5Mz,30 km/h,48,1,185
4740,4tbBHk7ztgYPWLX2vJzCWy,Opary,45,1,185
4741,7eGgqtjvudMDl81Z4NOAtR,Nigdy ponad stan,46,1,185
4742,33064BqXHOJyZXq0nEEqWA,PARTY (feat. Wax and Herbal T) [Ofenbach vs. Lack Of Afro],39,1,184
4743,6oBFFbE8aU6erQXsKJAUyd,Wehikuł Czasu - To Byłby Cud - 2003 Remaster,52,1,184
4744,1E8okiWXj9wJ0hV5IIFZwO,Nic Tu Po Mnie,0,1,0
4745,0NK0NvAtDnjjqPCuYFn9GF,Mi Mundo,0,1,0
4746,7HlubbsHjrrpDwadBo2ecd,Zo Vader Zo Zoon,19,0,182
4747,26BRCveQqqjm6nNO77ye92,Gevulde Cups,16,0,182
4748,006Q8ORZ9zPjf3IiO5evwX,Gouden Koets,16,0,182
4749,0CPHMY4GaZjwu4IHMjjqWK,Op Mijn Phone - Pt. 2,13,0,182
4750,6LeUNrHyH9nGxjOZSpg2Af,Maccie Menu,12,0,182
4751,4fiTrqxdLdMgoD9F7OeWao,Based Freestyle,17,0,182
4752,2P9pWs3FxbOFHXbBYvX1pP,3 Ho's,18,0,182
4753,7lhT5wBuwXmmH1kxD4KXZ3,Pizza Bij,13,0,182
4754,66KsHM97CeeOKDZDg6YRco,ISSA,0,0,0
4755,2m48yiSsTndDs8P2GgIHdJ,Kijken Mag,0,1,0
4756,61i9gO50HmD9vFD0QnVKxL,Niet Van Mij,0,1,181
4757,0swQsbBsUacH1fYt1FxAgx,Springen Nondeju,0,1,0
4758,3Aw5wjRbsijGYG3RCmwXaw,De Kneu,0,1,0
4759,56k7H7DglwaG4KGOnzYWYL,Hé Jacqueline!,0,1,0
4760,33vvps1H4uYrgFanBZh5eA,Op En Neer (Heen En Weer),0,1,0
4761,7tqusWyIHeTmj5Zau5CYqj,Dromendans,0,1,0
4762,4tTvLHQnPcDzqBKbnKtzK0,Snollebolleke,0,1,0
4763,3k8bE3AG56IQAuPoQNachg,Pola ar,37,1,184
4764,6PV9CN9a7wHYPQvlXqkWwM,O Jardim,33,1,184
4765,16kht3BjiERy3VsFLkaq37,Ciudad De Papel,31,1,184
4766,600yDa5iE2jtej4qIo8ojN,Bad in Common,0,1,0
4767,4vzisIYDxvcpRGrQofdvOZ,拿下這一場,19,1,183
4768,4MGvsVFKvvrntcDgt8l4zf,一樣的月光 (《搭錯車》音樂劇主題曲),0,1,0
4769,6PotV3r9b66KrT01ax26Ae,Falling Into You (feat. Rose Liu),5,1,2
4770,3blmGLKz1QTO0RIo5rppYc,圈套,2,1,184
4771,0ROz6GcMmunYTPV5jS4xeY,"遙遠的歌 - 連續劇《你好,舊時光》片尾曲",0,1,0
4772,6Kvwe50EXotvhdaJccs08d,你愛她,0,1,0
4773,2GbrvTwp37fiJ8JSMGg3Tl,"半句再見 - From ""At Café 6"" / Main Theme Song",46,1,184
4774,6uVpdytTHJtAy2jU6DyzyY,不再,0,1,0
4775,74hvDBoVl0tFe8N3Y7dQti,Oops (feat. Charlie Puth),0,1,0
4776,7zAZsi0omv840Z0W92mg65,Pensamento Leve,31,1,184
4777,0pnUazki7EZWSNCz6G8d6O,Gwapo (feat. YUZI),0,1,0
4778,1pAaerwlGk3MsuZuQzm3Ps,Dig Tento,27,0,176
4779,2R9rPKYCPJhxtkoNIISg57,Nééasi,17,0,176
4780,1sB5uwrYFT4dwALXcJmrhG,Nobóže,17,0,176
4781,3gP2ZofuHfEtCuLjWy6GpG,Caprichosa,0,1,0
4782,5DtnEeT1991EwbbPDKapB4,Belerofón,0,1,0
4783,3nN5n70vM1tAMWBDZaRbxS,Dieciocho,48,1,184
4784,09x8rAXCQ9adjcT12RF0ra,Hay Algo En Mí,24,1,184
4785,5I2I0xdHPV5opTDQbItBIb,Buenos Genes,0,0,0
4786,77TTGebEKa74Tlit62LRrY,Comeme el Donut,0,0,0
4787,3TsRqBTufb4Q699WyhanVC,Lejos de Tí,0,0,0
4788,6LSVZvLkol3hrioUAU2pNj,El Remedio,18,1,184
4789,2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,0,1,0
4790,7br84ZQ7X2IGahwaC2FlZs,Gonna Love Ya,0,1,0
4791,05kHxnnHprpntLT6mHT78m,Större,41,1,181
4792,5v3gBxtmgWSlTXGyytzphF,Min Diamant,0,1,0
4793,5YONxtt62BXbcNpQEa2OB6,Redo,0,1,0
4794,7vUndWam87Z8VySpkM5fjq,Chicago,51,0,185
4795,1QBRPA1BfBoXGsRDPehomk,Förlåt - Bonus Track,0,1,0
4796,1nO67wic65N413c11zKxM7,Silhouettes - Original Radio Edit,0,1,0
4797,1TWogf595NhQ9rDUfRGVOO,Lakan,0,1,0
4798,6oynBOei3VDaRYmBghTCOO,Wild Enough,53,1,184
4799,1WhJu9OpnI13uONFnMgNE4,OMG,0,0,0
4800,2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,0,1,0
4801,1vwppSi60d5nC8dv7lCqaX,Ryser,30,0,184
4802,37aStseEdbd33KlmUlIHX6,Ten More Days,0,1,0
4803,0LESLAetnqwsEqcWxU7EBS,Vill inte ha dig,0,0,0
4804,3uiQ8zYvOqOO9uBfhXdiKB,Pure Grinding,0,1,0
4805,2owwB8dLFvH7Ezr3IIcKec,Skina - Kamferdrops Remix,27,0,184
4806,6QpqGSRmUnH81iYd1bfYL9,Either,37,1,182
4807,0FCxWXlbDizZg1DaNkhmo5,One In A Milli,0,1,0
4808,2h9DxDhkLPpYiEdBtpLykG,Divine Sorrow,0,1,0
4809,0w7Oo2r6U871fKRO3QfSHn,Stan e mörk,0,1,0
4810,4t1K83gzhMdP4oZzVpA9ji,Somewhere In Stockholm,0,1,0
4811,2TXxyOHRJHpEL6pbU0FL3G,Född i juni,0,0,0
4812,0LPHLzsDscz0Bt5hEXzm4G,Levererat,0,0,0
4813,0utR47mwVxzobWJqPIgEl2,Fade Into Darkness - Vocal Radio Mix,0,1,0
4814,2jWSBYSnSVgVDfB15XVOTx,Drowning (feat. Laura V) - Avicii Radio Edit,6,1,1
4815,4Vi8UducrptzFYOUtEXlvq,Din mamma,0,0,0
4816,0xfM3tIsjijqywX6pVHx9w,Talk To Myself,0,1,0
4817,3qC3qmZNDXu62hc8YbhWsy,Dear Boy,0,1,0
4818,68S19D2ix03Ig68bqOiFTx,還好,15,1,184
4819,2OiCDRTnmbPPp1DL6Oeng2,I WILL CARRY YOU,23,1,184
4820,7M9iRFedB4SkCHE22Y9Fvr,飛雲之下,54,1,184
4821,3mKbJoAKI6zmpMhOZFCYXh,Hey Baby 你是我的,12,1,184
4822,4u6dBmg8KZvwswI8kTyV41,三明治女孩 - (三立偶像劇「三明治女孩的逆襲」片頭曲),9,1,184
4823,1do19oYzfRveGdVn99thgq,奉陪 - 完整版,43,1,181
4824,3xVhvKmFVwdw5VX9Gr3bUK,境遷 (電視劇《哦! 我的皇帝陛下》片尾曲) (合唱版),24,1,185
4825,0N5m1bv9mJLoJtYqln7ois,早晨瑜伽,17,1,184
4826,0OckfRPCGQK6iHGRE2CSkQ,單身動物園,13,1,184
4827,4a25qbqqD5pfer1ianVke5,軌道,4,1,184
4828,5IrfFnzE5UANxBm3zZYs8e,存·不存在,16,1,184
4829,47evFVOowy67KpHVWWomRT,越界,27,1,66
4830,0xk4woi8ENN8VWFDZTcF8h,Never Be the Same (feat. Kane Brown),47,1,184
4831,2EznBGrlmx9wBeYgyDojsA,I Like That,57,0,184
4832,3us8sod4dLbM9FiMiPiEY8,Pieces (Hushed),57,1,170
4833,2rd4FH1cSaWGc0ZiUaMbX9,Lover Boy,59,1,185
4834,2KKwNFzypGehPrAZCKc1HW,ร้อยล้านวิว (Million views),30,1,185
4835,72bifeUJaxwOtGjGiVqAeB,ของขวัญ - Cover Version,37,1,185
4836,7dfs4SVfLPVORzjmYYqorK,คิดถึงเสมอ feat. O Room39,0,1,0
4837,29gzHYQ0fDI4Nobkaye6Ik,เห็นฉันไหม,4,1,185
4838,1vYMSUrfHxmF4r5zPtdqEe,รักน้องคนเดียวววว - เพลงประกอบภาพยนตร์ น้อง.พี่.ที่รัก,21,1,185
4839,1E0TFvBj3WqdxDTt7Lwe5j,ใส่ใจ,3,1,185
4840,3Wz7m9QeE8EAfpg98uxhRk,มะงึกๆอุ๋งๆ,0,1,0
4841,4HtRmWBXEwvTkdFbUc3no5,ปลายทางคือคุณ (Sound of Places),22,1,185
4842,2mDeWOqdFJLV2zsrTCPG0T,Me & You ◑,0,1,0
4843,5YFjjpnRuzrewr7n5ynrSt,เหมือนในวันเก่า,0,1,0
4844,0CZ2Z36kfslHCi4Nq8Wa6v,ทุกสิ่ง (original by PRU),15,1,185
4845,5VAc6MbjR5WRvDpduuhVVs,...ก่อน,19,1,185
4846,1kkkixB3Ids34krb3rqBID,ใครคือเรา,22,1,185
4847,4islJ6kTdY0OAm86nic49M,จดหมายจากวันวาน,27,1,185
4848,6YKtXMb7DISTUfYjSSPsEq,Sniper,22,1,184
4849,4lLtanYk6tkMvooU0tWzG8,Grenade,76,1,98
4850,4PmcgMtRJRkxl2sCY1A6XJ,แมงเม่า,18,1,184
4851,2E1a4nrtdNZTIZ7Sqf7wXC,กอดที่ว่างเปล่า,12,1,185
4852,3jhligm7HycklC8M3CcXnM,Good Girls,0,1,0
4853,2C9eDqjEyfZmQg6F5ZCe9s,Anata to Christmas Eve,9,1,185
4854,0cYjegvUKw2vC3Q3d4Oc4s,Sor Bana Sor,0,1,0
4855,0NUfzEqxrAmvD9X8sylYJZ,Siz Bana Aldırmayın - Akustik,47,1,184
4856,52cgVMbsr7YTWohjTzqT7b,Bu Benim Öyküm,0,1,0
4857,3TxKtkCNR1yQARsvHxvNnP,Tokyo Nights,47,1,184
4858,74p4LbrOxxxzM2xKokMk2x,อธิษฐาน,0,1,0
4859,0p0ljM6RxgpGt7wthGqBZa,Finest Hour (feat. Abir),49,1,184
4860,3qT4oTj72oPPbS9d1OdB7M,ความจริง,0,1,0
4861,5Of65kRDivh4UHG3SG5Iad,ถ้าเธอต้องเลือก,0,1,0
4862,1rteTmdDFQp6Hdn4SN78HI,ด่า,5,0,185
4863,4bIBGn5Gta39iJACEPuoeB,Farkımız Var,0,1,0
4864,0ckzNo4VIOTDNfuqeNIqtW,Yad Eller,0,1,0
4865,6oaXwwoCtIOSCCEHkP9YHF,Katliam 2,0,1,0
4866,1ilFULm3dQtAPMpNIQz5RJ,Pavyon (feat. Ezhel),0,0,0
4867,2gCZGzOm3XP7WlQH0IzmYX,Sıfır Sıkıntı,32,0,184
4868,1txrFhdztqJGVn7Qk9H04J,Oh Olsun,0,1,0
4869,5QhJq9M1z1lymuwylHVCj9,Kafamız Matiz,0,0,0
4870,63VymxFfKnGSPHFAYZ8O8S,Öle Öle,0,1,0
4871,58ePBReymNsPuyXaIPIutB,Demesinler,0,1,0
4872,5TZQdpK6xwY3QeS4AJz38P,Ya Lili (feat. Hamouda),0,1,0
4873,39Pdhq69GyoooaPXv2S7AY,Felek,9,1,184
4874,1jCO62IFKYO6Ut2GDRYMWc,6 Days,0,1,0
4875,2z7wqrpcBQd3y061E8KypF,Bafi,0,0,0
4876,6E9Y4e7yjRhksdZMOU8H4D,Türk Marşı,50,1,185
4877,6IZglq7mInwIPeFnLYvqin,Tüh tüh,0,1,0
4878,1Tgiwg0kWV03BYkNw9A1Cr,Prestij,0,0,0
4879,7ong9e9yT1FNTRU6SY99Wl,I See You Shining,0,0,0
4880,1N4yqk8ZBwS81QO1bLl2xw,Forrest Gump,0,0,0
4881,0sHu2d3Pd8EzZXBczp5p93,Genes,37,0,184
4882,2nLqea9qjjLm5kGew6Z7GS,Oh My,0,0,0
4883,1wz2sz0H6elYYv96IfXhai,Missing,0,0,0
4884,25w6dGpE1jsJPZirAkoIfT,There's A Reason Why (I Never Returned Your Calls),0,1,0
4885,2er02vYZbGIM3rykdKD0HB,Hva Som Helst,0,1,0
4886,4FkYb9kfbG3vLxvmPnsvui,Be My Valentine,0,1,0
4887,1Vhjzek8KJLkXcQZoBbXEG,Ta kontakt,0,1,0
4888,384SYG1bXrdKZWn3QkmsUv,25,0,1,0
4889,5AnSllIrgGsCZzZJkVnApx,Eyes On You,66,1,183
4890,0Px86mRlxdB3YqpK6KXWlr,Once an Addict - Interlude,52,0,182
4891,11Rt1Zl6FH7ImVX0ZVLLXf,La Otra,0,0,0
4892,7H2YLa2ERetNW0yxn4H8wi,Cuento,0,0,0
4893,5e65ztMz6TUp7UvfmHRU7n,Tuy Am,0,1,0
4894,1SL1m8JtOZml2zDr7qIyrC,Anh,0,1,0
4895,7mWcoztyPVDjYxErcYPJjY,Tinh Ca Pho,0,1,0
4896,0uv4HphFFoEn1LVZQ806Fy,Anh Đã Quen Với Cô Đơn,0,1,0
4897,36lU6TzOMouiIo151hg1Ig,Yêu Dấu Theo Gió Bay,0,1,0
4898,462WpZ67nBcpboTjHGgNMK,Xe Đạp,0,1,0
4899,6gp6sejiJXYU1i6xHPf8hh,,0,1,0
4900,5QOj6ZJBCzdhTg7Hn80EOz,Vua Biet Dau Yeu,0,1,0
4901,1e3JUGxqyfe94XBFnWdP11,,0,1,0
4902,00B7TZ0Xawar6NZ00JFomN,Best Life (feat. Chance The Rapper),51,0,184
4903,0HriJqzc3lu73JzL2pS1sD,Wish (feat. Trippie Redd),50,1,17
4904,74cVJfmK18rhWnscIpGXjt,Thru Your Phone,68,0,184
4905,1kba7DS6vtzVlbEcPA9cqO,Diamond Teeth Samurai,31,0,183
4906,17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,51,0,184
4907,2UsTwA22zxwLVlo3GTgTeA,Giac Mo Chi La Giac Mo,23,1,185
4908,5iHGApnQkuLaXh4c5dpGa4,Em Gai Mua Cover - Huong Tram ft Anh Khang - Original,26,1,185
4909,4QnIweD9RMqHKulopbJzsN,Hạnh Phúc Thoáng Qua,0,1,0
4910,4Ga0wapepaQ3iZqcjTSreH,Xa Em Kỷ Niệm,0,1,0
4911,6CMskdVlqOSWuptfDD2Ijn,Ég VS Allir,0,0,0
4912,7I39nvur6FAThKJDdFfbHc,Pastel Con Nutella,0,0,0
4913,0LIrw4bN6n32HmxptRya7I,Wanda Nara (Bizarrap Remix),52,0,185
4914,5wH9FqlypGQJnKx1iy3huA,Erober die Welt,7,0,0
4915,0uG4W1mvsLHMrjOaxbrEqo,Aku Bertahan,44,1,184
4916,0K0dQZMMb1ZbJKyyca1fC7,Oh Baby,2,1,170
4917,3HyfjvSxbHYSa72g123qj2,Bentayga,27,0,183
4918,67ZHZTKl6YpnUOZvB3gBQp,もう森へ帰ろうか?,0,1,0
4919,18CO6ODntZqzMxOxigBps4,Desculpa Doutor,61,0,185
4920,4eizL2CPEy9lFUZw7HBKrk,Bilhete 2.0,0,1,0
4921,0n9A39F0gkLAcaLdUqXhdX,Are You,0,1,0
4922,7pm4mV2sYqyVADfNaUV2kh,Paper Cages,19,1,0
4923,0eBCS20CBZ1VCTzVZb4YMg,Skončila Show,29,0,185
4924,1QBP2xO43WEEnatR6UqZKi,Opa,18,1,184
4925,72djXv6IXNcNGm7wmkVCLg,Me Rolie,0,0,0
4926,6GPRhcxKjl9QudAahfHrVQ,Ny lur,15,0,184
4927,0pZzhTl2kxTFYDM4P6z6jP,Rock N Roll Blues,0,1,0
4928,13eEcV8gIYyhCd1nYRBbeQ,GHOST,0,1,0
4929,3kboHMkJvlVhRzXagujcs3,Pumpa Den,43,1,184
4930,3RuUqgw0cRnN6y82Dxsyur,The Bee,0,1,0
4931,3oz2lzWnigRlF3UsjIJwoL,Un peu ivre,0,0,0
4932,7EUr24y8KTM84Ugpemxk9Y,La rue - Radio Edit,0,0,0
4933,0NaIrxo8ihZ4a0uv8ASUXt,Tu m'as dit (feat. Bedjik),0,1,0
4934,39n5ctLcoZE2wExFU2hlho,Everybody's Somebody,13,0,1
4935,2AuSyEW60fhGPmFGHc8lI5,痛徹心扉 Live,12,1,184
4936,0mXq2EXd5NHPXBclqaZfgp,BRAND NEW GIRL,38,1,183
4937,5E1aj9saveyPOdKRQZst8Z,อยู่ดีๆก็… (feat. Youngohm) - Stripped,13,1,184
4938,7og7pj3bL0mLuuW4lCb8Q4,此時彼岸(電視劇《我站在橋上看風景》片尾曲),0,1,0
4939,7if92aTJqOGWSaRN0FTZ3U,Run Away (Smalltown Boy) [feat. 2Choice],13,1,184
4940,3AcG0sfC8qSSxm6xAMPkLR,你的快樂,0,1,0
4941,6XqSMZVMzLW9whVxxUr98p,追光者,42,1,184
4942,69IehHGfVVqIPHxpoiW3U3,İhtimal Ki - Cebimdeki Yabancı,13,1,185
4943,3xW4CIDbiPGhhBCsAGlGhQ,Wish Me Well (feat. Jessie Ware),30,0,184
4944,63IsxoG84vTm9eUfZLfmpW,On It (feat. Nines),35,0,184
4945,6Y8rxEIxkh2JlrVq7OuvZl,Playin' for Keeps,0,0,0
4946,5zrJXcrpfOcoqOmRsv0r1e,Uber (feat. MoStack),28,0,184
4947,5gWZWAPBBhEnOzMncuu1C7,Black Flamingo,22,1,2
4948,7wwgpxj46LadMfVzDrE6nq,Order It In (feat. Not3s),25,0,184
4949,7xrS0MTajQF2ZnGHD6cj8o,Fountain (feat. Haile WSTRN),35,0,184
4950,5KnLrOuBxc4k3eUG3tC0ql,Mosh Pit (feat. MoStack & Swifta Beater),18,0,184
4951,50r6bNjgBoKnaOmPyLqQDJ,Haters,0,0,0
4952,3ngWhmwiq7ixfOpGFAy5Mz,Boom Boom,0,0,0
4953,6OGGX9AUJsBc6M9HPE3p98,Display Skills (feat. Mr Eazi & Fekky),29,0,184
4954,6l5oFdJftBloUDxyTYum4w,Dreams to Reality,27,0,184
4955,3bP1d4frPwE9wR18kq0rJs,Tables Turn,0,0,0
4956,0tpwiiPosjP7vIocalfM8A,Never,0,0,0
4957,4oRWA9Hp9V6etd3WtlX1f4,White Eyes,22,1,2
4958,44yKrBPiC6G2PiFh4KMxAt,Heitir Klakar,0,0,0
4959,3asJVXjbxNEOwPUL47wvcc,INTRO : Ringwanderung,44,1,184
4960,0qrPZ27AhOahJivGsDbUSS,OUTRO : Crack,45,1,184
4961,50c90QkLEHoUknqxwUrPls,Borracha,44,0,184
4962,5yraOKvNuFWP4waSl6ey8Q,Vai Dar Pt,39,1,185
4963,779I9FojBtIvVPtQe1DSRI,Várias Novinhas,49,1,185
4964,72964CO6VzdDWCpbQsVzay,Abre Alas (Dennis DJ feat. MC G15),25,1,184
4965,1C13CY3BoB8imJBjV9E3jT,Rabetania,39,0,185
4966,3e7cnQ5KYSSIwUo6tfQqwB,Santinha - Ao Vivo,52,1,185
4967,3ipKvc6xyJbTxVwoEjpLNv,Boca de Pêlo,0,0,0
4968,1apjwIcLUSV0CNj1NfaS6m,Atura Ou Surta 2,0,0,0
4969,3ZEiajJ2nMI1JXh2whlI93,Enemy,21,1,184
4970,5hUW4R2V4DnFiw7WsW4Qee,Kolem Stolu,0,0,0
4971,0JT04s2FcKwO5atQUdHr3Z,Kredit,0,0,0
4972,27xGaUadon5FI0RruiVavn,V tobě,19,1,184
4973,6XK6Zw6JkFsHXzAcMWNiIr,Send Me On My Way,65,1,184
4974,3c6WMt2C90LVT3XFmF7ZUP,Nagu Täna,0,1,0
4975,0ITUNdnU2fPwrupxXKzZ8k,Kui puus pöörleb,0,1,0
4976,10CbcAD4Kox6LqD9wZhPha,Paprika,0,1,0
4977,2AXy36sy2h6w3snGtRtb29,Külm ja Raske,0,1,0
4978,6AG8sB3GpADepqaXaKCkWY,Ihaste,0,1,0
4979,1osuFoNw7DFpVHBfXVa8Q0,Rahvalaul,0,1,0
4980,2D9h18TAfnIGkqZyGQKbM2,Lätkäjätkä‐Ville,0,1,0
4981,48DSy0pzQoOIqcYT4LIP3R,Temple,13,1,184
4982,1LQixw5eCQW63vH9WYbYTc,Kato mua,0,1,0
4983,3lFHoXPzM7z0F8qn3doaCR,No Question,18,1,183
