,id,name,popularity,explicit,available_markets
130,696DnlkuDOXcMAnKlTgXXK,ROXANNE,74,1,184
131,6MIulZ9FG6Td02EpvFC5ZL,Soy Sabalero,54,0,185
132,2Fxmhks0bxGSBdJ92vM42m,bad guy,80,0,184
133,7KbF6AdprOXEEHlsq11Z6d,11 PM,72,0,184
134,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,75,0,184
135,2qG5sZ7Si6sdK74qLxedYM,Con Altura,71,0,184
136,1Ig4pCPanhzXl7C86MmBUc,Juntos a la Par,60,0,184
137,40fOB5r0wfKzcKZU0SkrAI,La Playax,0,0,0
138,1V8XneTrX6kKeoxYbk4x6h,Hablamos Mañana,67,0,184
139,6dT5W7zuEcUZHnZuVlSIJ5,La Noche Sin Tí,59,0,182
140,6TNuRFdNazLbbVQTRE8pZg,"Dani Ribba: Bzrp Music Sessions, Vol. 24",12,0,0
141,4z2c6wyTY9xgiPYUvznwUE,Sigo Buscandote,53,0,184
142,0eeKDrQxjqNl5bX5VCHDcn,PAM,60,1,184
143,2b6i9zx3ULzKrNWmyP0ePD,C90 - Remix,53,0,0
144,7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,67,1,185
145,6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,55,0,184
146,132ALUzVLmqYB4UsBj5qD6,Adan y Eva,68,0,184
147,14wf185UxfNbSy8dwt4r4q,MAMACITA,63,1,179
148,6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,73,1,184
149,2alc8VZAzDgdAsL2QMk3hu,Skechers,66,1,184
150,19VunfeIrl0bx984mJ810c,Perfume,48,0,185
151,703iVQrfbQsXt7Uzgy1h8k,Cristina,68,0,184
152,1QjfU3jkGInap7Vm9lVJIQ,Amor (Ft. Mon Laferte) - MTV Unplugged,57,0,184
153,5uHpmDnCSxSpjQGxhXhA13,Hongos,55,0,184
154,2hsA9YWuF3C9Gosi4dpjJN,Negro,58,0,184
155,10zSgbysU2KyVTrcRmtu62,Por Mil Noches,64,0,176
156,5Cbo7oz78gqkzV3EAM63VA,+,59,0,184
157,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",71,0,184
158,16wAOAZ2OkqoIDN7TpChjR,Yummy,66,0,184
159,7HzaLRADmek8SLFmNwbKXi,Y La Hice Llorar,35,0,1
160,7anSoGdgtmJTAPZBzcPhO6,Cuaderno,69,1,185
161,586ySnY71TK3avEk0JdTXY,Ojitos Chiquititos,0,0,0
162,2S93hylQBYLndMnaJuso8S,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",68,0,184
163,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,83,0,184
164,6vNaGz1KH44XJ9zRyCE81I,Tan Solo,0,0,0
165,059bcIhyc2SBwm6sw2AZzd,Te Vi,72,0,184
166,29ShXDWDedEwZkYc8Du08N,Imaginate,67,1,185
167,3p9UeIicVHsdEUBucLJqes,Fue Difícil,0,0,0
168,5w9c2J52mkdntKOmRLeM2m,Con Calma,75,0,184
169,1tpbAGsGpZee5jDHMcLrUJ,Bellaquita,63,1,185
170,727DZ6qsujnLdNNLooqqZT,Tutu - Remix,64,0,184
171,1v4ggzkdNysd77L7oJ6GmU,Disfruto,66,0,185
172,3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,62,0,184
173,4jrZI0XdexLjrHlBwLbhzL,Te Olvidaré,52,0,184
174,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,78,0,182
175,45W2wFalCHxcTtrWuH60Ii,La Cola,58,0,185
176,0C9V5jMElp7laZZdsCHufD,Campanas en la Noche,61,0,184
177,1Bi4FWSuiItUNREkaoeFY3,Que Locura Fue Enamorarme de Ti (Remix),57,0,184
178,2PkTjm1QAJCZbJ9MqC4RqA,11 Y 6,65,0,184
179,6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),67,1,184
180,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),72,0,184
181,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),75,1,184
182,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,72,1,179
183,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,72,0,184
184,0OyQns5ayNK2OVaES0Vb8t,Righteous,5,1,0
185,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),63,1,184
186,21jGcNKet2qwijlDFuPiPb,Circles,83,0,183
187,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,73,1,184
188,0GiwV6v3AgJfdu59tj719Y,Pump It Up,68,0,182
189,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,81,0,184
190,7lidXGPXPYLNThITAOTlkK,You should be sad,69,1,182
191,5zpGxLGLxQvgQzO8jYTzAU,Live In Life,0,0,0
192,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),78,1,184
193,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),73,0,184
194,6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,68,0,184
195,4slSrbTK1sNK4I1mDYEthf,Rover (feat. DTG),70,1,184
196,3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),69,1,184
197,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,77,1,184
198,1qCmZnC1FUpNgOydIzqIPC,Bad Child,57,1,182
199,5fHrHoJKfCgBd35zwIBmUK,D4L,57,1,184
200,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),80,1,179
201,1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),60,0,184
202,3IvMYBE7A3c7to1aEcfFJk,Deep Pockets,53,1,184
203,2zoNNEAyPK2OGDfajardlY,Rushing Back,61,0,184
204,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,66,0,184
205,6KfoDhO4XUWSbnyKjNp9c4,Maniac,76,0,179
206,7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),62,1,184
207,5TCBWmEBrin7etRa4Lswr1,When To Say When,56,1,184
208,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),73,0,184
209,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),74,1,184
210,05aZ9sAU1YXndHv0FMi9iW,Demons (feat. Fivio Foreign & Sosa Geek),58,1,184
211,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,73,1,184
212,6WiGRFQfx2qw49MA7OeDYK,Purple Hat,15,0,1
213,2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,51,0,2
214,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,81,0,184
215,5a6pdCHlWS2ekOOQ70QnAr,July,0,0,0
216,36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),61,0,184
217,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,44,1,0
218,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,79,0,183
219,3cqPu20DGTGUoZtbJH2Dmi,What If I Told You That I Love You,60,0,148
220,4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,69,0,184
221,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,82,1,182
222,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",74,0,184
223,0YkUwXxnTkeJBvt5upeEtP,From Florida With Love,59,1,184
224,5qrSlOut2rNAWv3ubArkNy,Be Alright,75,1,184
225,527k23H0A4Q0UJN3vGs0Da,After Party,75,1,184
226,2VxeLyX666F8uXCJ0dZF8B,Shallow,81,0,179
227,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,85,0,184
228,2ZTYlnhhV1UAReg7wIGolx,To Die For,64,0,184
229,3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),76,1,179
230,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),71,1,184
231,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),68,0,184
232,2iUXsYOEPhVqEBwsqP70rE,Youngblood,77,0,179
233,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),76,0,179
234,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,13,1,0
235,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,69,1,184
236,2ImaJZH7XqxrzbQZpYDmol,Addison Rae,55,1,184
237,3H7ihDc1dqLriiWXwsc2po,Breaking Me,74,0,184
238,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),86,0,184
239,3lay6f81Lhy0qp2Uvp4cNJ,Houdini (feat. Swarmz & Tion Wayne),48,0,184
240,4DpNNXFMMxQEKl7r0ykkWA,Play Date,75,1,170
241,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),68,0,184
242,3frUvGrmGcay91lvFbOgsN,Like It Is,57,0,184
243,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),70,0,184
244,4zTPYAf5scZdp0LnwPPeWK,Deep End Freestyle,60,1,184
245,07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),69,1,184
246,11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),59,1,184
247,43zdsphuZLzwA9k4DJhU0I,when the party's over,80,0,184
248,4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),66,1,184
249,0uI7yAKUf52Cn7y3sYyjiX,3 Nights,67,0,184
250,6Hj9jySrnFppAI0sEMCZpJ,Robbery,7,1,0
251,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),72,0,184
252,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,73,0,184
253,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,69,0,184
254,3pY3tzGhHSysMGyEvkDyFl,Right Time,29,0,31
255,0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),68,1,179
256,0JjM9bKm4wrwohMslcm892,Still Be Friends (feat. Tory Lanez & Tyga),63,1,184
257,3J24PQsqSAhaYVaIs3I72M,Two Of Us,41,0,2
258,0ecC8p17cDNlxHXkuYqeR6,Surrender,70,0,184
259,6XDIGKP7TQ1GLedtCtfshM,Pretty Lady,54,0,181
260,4POHzEwNTCYaIvqCUp3NnO,Old Me,0,1,0
261,5tZWtGT65sMrDVPB5H444n,Castles,58,0,179
262,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,72,1,185
263,2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,60,0,184
264,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),76,1,184
265,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),81,1,183
266,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),74,1,179
267,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,78,0,179
268,6oJ6le65B3SEqPwMRNXWjY,Higher Love,72,0,184
269,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),71,1,184
270,5DqdesEfbRyOlSS3Tf6c29,It's You,76,0,184
271,0g8Dq6OpSmWengqtLrVr77,The Reaper,52,0,184
272,22vgEDb5hykfaTwLuskFGD,Sucker,78,0,184
273,18O00Y7yrkJ0pRXm1n21Og,Eleven (feat. Summer Walker),65,0,184
274,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,80,0,181
275,2BgEsaKNfHUdlh97KmvFyo,2002,78,0,184
276,4c2cdWv3GLKoP12tY0OzZl,Exit Sign,55,1,184
277,1gVCEnryJhkdQcuC0Kbvor,FIND MY WAY,55,1,184
278,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",79,0,184
279,4CtQlS1NxP94RwYP7Jbr0p,German,49,1,184
280,0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),57,0,180
281,0frIZMaQwtdV4Ee8nhB1te,Khe Sanh - 2011 Remastered,60,0,183
282,2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),62,0,184
283,4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],70,1,184
284,7xQAfvXzm3AkraOtGPWIZg,Wow.,79,1,183
285,1YlulsUKDduOmC7WxvXYPW,Painkiller,66,0,184
286,6xZ4Q2k2ompmDppyeESIY8,Level of Concern,64,0,184
287,2uIX8YMNjGMD7441kqyyNU,ocean eyes,65,0,3
288,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,78,0,154
289,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,74,0,184
290,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),72,0,184
291,1XILrunZHhfo9xYQszThLb,Run a Muck,0,1,0
292,60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,75,0,184
293,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,73,1,184
294,4jAIqgrPjKLTY9Gbez25Qb,Lights Up,73,0,184
295,7AzlLxHn24DxjgQX73F9fU,No Idea,76,0,184
296,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),74,1,184
297,4KZayGognbXUFNLYj4pPxH,To Her Door,60,0,2
298,4esIFtCJ2RUFbJpDGluVG4,HEART ATTACK (feat. lau.ra),13,0,0
299,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",78,0,184
300,7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),67,1,184
301,4ofwffwvvnbSkrMSCKQDaC,Shotgun,74,0,184
302,79s5XnCN4TJKTVMSmOx8Ep,Dior,79,1,183
303,1JGb28R23RdtKZYT4XOf7u,Tell Em I'm Doing Eetswa,0,1,0
304,1iSqfoUFnQwV0QW1EfUit8,Suicidal,71,1,184
305,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,71,0,184
306,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),71,0,184
307,7v8OynJxOxHoeS5C2UA9Y7,Nicht verdient,48,0,184
308,6lU4BQWZomCWRfKSowfezE,Emotions,25,0,0
309,3ZdDYeaZzeYnrP4crgXzPk,90-60-111,49,1,184
310,1oZjXgscUfOnM6BItjiXdX,VIELE,37,1,3
311,4SeuiNnF2n9yA0KztuIFc8,Namen,0,1,0
312,7vgv8KZBSo0TPzyIWG9yzV,Salt,0,0,0
313,0dy5NFDnx5fuZvE8ZXEX35,Shotz Fired,52,1,184
314,6hw1Sy9wZ8UCxYGdpKrU6M,Roller,69,1,184
315,61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),60,0,181
316,5DvTCC5k50T8InS6xGqW2K,Trendsetter,42,0,184
317,6I2jabBRzwhiYHsSTqnrRC,365 Tage,46,0,184
318,20rTzps5LFpeylWrzM84zS,BaeBae,45,0,184
319,719aY5gAzJbx2PHjyalZQu,Du bist mein,10,1,0
320,3zu4LFZ5qruUJwtDpCRQW4,Allein sein,16,1,0
321,4rD3luOvJQ9meRCBG7WPER,Final Fantasy,11,1,0
322,4K9BEykCbkN1y0by5VAruR,Ich würd' lügen,0,0,0
323,0gThlZWwZWkDqRKGOz2CN1,Angels Sippen,59,0,184
324,3wDY34Vq5mOfTA9PPPvS0B,EXCEL,46,0,184
325,0X4hMHBj4Ra6h1tIQGl1CH,Fingertips,18,0,2
326,7N06jo3EnV792VFaG8vuW6,Close Your Eyes,58,0,184
327,2A0CxheiQGQdCiKtOR7jMP,The Passenger (LaLaLa) [feat. MOKABY],58,0,182
328,1V7JaMp11LKGwKiVmSetf0,Baby,52,0,184
329,3UE1ojFN1y0GybCNSyKGdK,What's Luv,56,1,3
330,7sMe3DBnBppU4COnQJHRV5,WIE LANG?????????,45,0,3
331,76nqCfJOcFFWBJN32PAksn,Kings & Queens,1,0,0
332,67ojvEGRPAUCOohuMPqoRC,110,55,1,184
333,2QfmSvSMwTXcvlIkU0w1Yk,Rich Rich,14,1,0
334,7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,66,0,184
335,1kNOYGYeUNIemqnotftMck,Underdog,39,0,184
336,1vZqDXhvyXAwSM8V6MU0N5,Tränen aus Kajal,15,0,0
337,4n0Ke1KJsPHvd7xRoU29E2,H <3 T E L,54,0,3
338,71MINiRBFEr7pLzljbDDSZ,"Bad Girls, Good Vibes",14,0,0
339,7qwWwsa6otLM0UOEamls4s,Skifahren (feat. Joshi Mizu),52,1,3
340,0Dlcu2fgHklOnajVu2dUNU,Tilidin,54,1,184
341,1hoLUVBx0ixX3kn0EX0P5n,Kein Wort,54,0,184
342,14P8s5aiDr32gcQ5ESaYBO,Puste sie weg,0,0,0
343,2PGA1AsJal6cyMNmKyE56q,200 km/h,65,1,184
344,4UOXo3xWnxYdTf3sFyRaUG,500 PS,64,1,184
345,4zLSkwZaiMfzzapPCbdG90,Gimme! Gimme! Gimme!,24,0,0
346,1ODvFnDBC1c79WF5h0mepn,Ausländer 2020 (feat. Alpa Gun),40,1,184
347,6YZMvvQUqeDDoBks0att2p,Wollt dir nur sagen,39,0,184
348,04e7gxVx4zMzgQ589bMMim,Fokus auf die Zukunft,11,1,0
349,2kkcJ8tSDV42LdWcPjy6We,Wieder Lila,58,1,184
350,24UgOPKL5S1vwzLwUtPsz7,WEISSER RAUCH,49,0,184
351,1AoQsB9ezUA8hIX3pK93nO,Rolling Loud,10,1,0
352,7Gxh5SAuoMHkcLoLzlKVhd,Weiss,42,0,184
353,4sClRHhZXIuWqCwaXObnMr,GOALGETTER,44,1,184
354,665AK0ovB11McZRwfa852G,Astronomia,56,0,32
355,6jX0CXNY3zsIMgw2tEZC5h,Like I Love You,41,0,184
356,0bg9us6qbMWTAMSF3y4egO,Puta Madre - Bonustrack,12,1,0
