title,date_formatted,url
Una Lady Como Tú (feat. Nicky Jam) - Remix,2018-03-01,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW
Me Tiene Mal,2018-03-01,https://open.spotify.com/track/5BHiSQqlKWKoSmASzJTrVg
rockstar,2018-03-01,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
Sexto Sentido (feat. Bad Bunny),2018-03-01,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY
Bonita - Remix,2018-03-01,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3
Como Tú,2018-03-01,https://open.spotify.com/track/7IwNPHjpZMkggv0qlh1rUO
Te Quiero Más,2018-03-01,https://open.spotify.com/track/1LJZUPoyDiYLO4DQS6pWS0
FRIENDS,2018-03-01,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
Háblame Bajito,2018-03-01,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk
Wolves,2018-03-01,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
La Rompe Corazones,2018-03-01,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
Ready for the Night,2018-03-01,https://open.spotify.com/track/7JIjlqksUcoVWOM3XdINe6
Dime Cosas Lindas,2018-03-01,https://open.spotify.com/track/335SGs7Q58sUqkbgqF5Z3J
Ahora Dice - Real Hasta La Muerte Remix,2018-03-01,https://open.spotify.com/track/1fs9kTASuC9RJ9say6KX2K
A Fuego - Remix,2018-03-01,https://open.spotify.com/track/2i0FJ19sVfhcv5Npr2dEZv
Trap (feat. Maluma),2018-03-01,https://open.spotify.com/track/7GncL3nyKUjsEm8Z5gvTpW
Perfect Duet (Ed Sheeran & Beyoncé),2018-03-01,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
Loca (feat. Cali y El Dandee),2018-03-01,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x
Tú Foto,2018-03-01,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
No Te Vas,2018-03-01,https://open.spotify.com/track/6yuArSnBrhykjkCxb8eXvl
Netflixxx,2018-03-01,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG
Never Be the Same,2018-03-01,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
Personalmente,2018-03-01,https://open.spotify.com/track/7q7XFO9av9VpNJSXKJwJxD
What Lovers Do (feat. SZA),2018-03-01,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
Finesse - Remix; feat. Cardi B,2018-03-01,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
Fantasía,2018-03-01,https://open.spotify.com/track/2ZwFbSPQDdVIucGNQZbrE5
Krippy Kush,2018-03-01,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
Mil Horas,2018-03-01,https://open.spotify.com/track/7uKe068f3goRFEhH6MCbun
Besándote,2018-03-01,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
El Amante,2018-03-01,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
Te Robo,2018-03-01,https://open.spotify.com/track/2vi23luhEYDrtUnNHAqF6q
Besos En Guerra,2018-03-01,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
Bebe (feat. Anuel AA),2018-03-01,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
Pasos Al Costado,2018-03-01,https://open.spotify.com/track/7upAH0ezzsThyvr33YKn4u
Solo a solas (feat. Maluma),2018-03-01,https://open.spotify.com/track/4iKuG50iHNBaybQOo11yrN
All The Stars (with SZA),2018-03-01,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
Ahora Me Llama,2018-03-01,https://open.spotify.com/track/0alSPoUfrGb0RdVVG4Lf3n
Thunder,2018-03-01,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
La Dama,2018-03-01,https://open.spotify.com/track/18Lf9mbzkZnQDjksUhpIqY
Te Robo Remix,2018-03-01,https://open.spotify.com/track/2qHiGVZkLDpQr5MsBWspSD
Psycho (feat. Ty Dolla $ign),2018-03-01,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
Wanda Nara,2018-03-01,https://open.spotify.com/track/6L74kj2KFdwfdLXTqyNvDN
The Middle,2018-03-01,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
Bella Ciao,2018-03-01,https://open.spotify.com/track/0EayXisPHaulRoFgazbi0A
El Desorden,2018-03-01,https://open.spotify.com/track/0JOUrhZGMCx3lk9VosAQWl
My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,2018-03-01,https://open.spotify.com/track/5ZEQjTroORCu6uWvZrdeNc
Something Just Like This,2018-03-01,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
Balada Del Diablo y La Muerte,2018-03-01,https://open.spotify.com/track/4ObkiTmpsSU31gqGhTb8SH
Too Good At Goodbyes,2018-03-01,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
Dusk Till Dawn - Radio Edit,2018-03-01,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
For You (Fifty Shades Freed) (& Rita Ora),2018-03-01,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
Tacos Altos,2018-03-01,https://open.spotify.com/track/66pK7thQ0yw1xlqw8AQSlw
Cámara Lenta,2018-03-01,https://open.spotify.com/track/0DFxA6i4yu8AORcdPrDEmd
Relax,2018-03-01,https://open.spotify.com/track/3lRdAB8pde348eiSc25Aq9
Antes De Ti,2018-03-01,https://open.spotify.com/track/5IkOnAKGDJT5M8KpFIHzsd
Como yo te quiero (feat. Alexis & Fido),2018-03-01,https://open.spotify.com/track/6x2js4gDZlpkNBbsAxolBs
A las Nueve,2018-03-01,https://open.spotify.com/track/0uuEqOyKlABOB7hzWKcEeG
Una Nueva Noche Fría,2018-03-01,https://open.spotify.com/track/39KmBOGkD1ztCbVeo2uspA
Devuélveme El Corazón,2018-03-01,https://open.spotify.com/track/2uWg6P3lEsS1qQ2qg11TUx
Quiéreme (feat. Abraham Mateo & Lary Over) - Remix,2018-03-01,https://open.spotify.com/track/782JmkLy6uVD8MW0EJrih9
Algo Tiene,2018-03-01,https://open.spotify.com/track/5HMLzZJYj3gRo2ulIBSC5d
Egoísta,2018-03-01,https://open.spotify.com/track/4X3CV9rXo3hQrkb0fzRAux
Sobredosis (feat. Ozuna),2018-03-01,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
River (feat. Ed Sheeran),2018-03-01,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
A Veces Vuelvo,2018-03-01,https://open.spotify.com/track/2E2dLZK0gSTl6vjr53BfKM
Sin Principio Ni Final,2018-03-01,https://open.spotify.com/track/6ihwy1c6tsMC6AWANIrhH2
Destroy,2018-03-01,https://open.spotify.com/track/4cK9Q0g8LpOYaVyEjTCWGD
Ahora mirame,2018-03-01,https://open.spotify.com/track/780CrNUSw5RrRWHSOf9sAA
Loca - Axel Caram Remix,2018-03-01,https://open.spotify.com/track/0FmwxdXff5b4vlFxqCQY1H
I Fall Apart,2018-03-01,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
Love Lies (with Normani),2018-03-01,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
Pray For Me (with Kendrick Lamar),2018-03-01,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-03-01,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
Meant to Be (feat. Florida Georgia Line),2018-03-01,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
Stir Fry,2018-03-01,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
Let You Down,2018-03-01,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
Go Bang,2018-03-01,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
I Miss You (feat. Julia Michaels),2018-03-01,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
This Is Me,2018-03-01,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
Feel It Still,2018-03-01,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
Him & I (with Halsey),2018-03-01,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
Look Alive (feat. Drake),2018-03-01,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
"Let Me Go (with Alesso, Florida Georgia Line & watt)",2018-03-01,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
Silence,2018-03-01,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Say Something (feat. Chris Stapleton),2018-03-01,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
Candy Paint,2018-03-01,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
We're Going Home,2018-03-01,https://open.spotify.com/track/5J7zqPpQkN9JZiaELHNKSL
Heaven,2018-03-01,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
I Like Me Better,2018-03-01,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
Capital Letters,2018-03-01,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
Do Right,2018-03-01,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
Chateau,2018-03-01,https://open.spotify.com/track/1LIbTjMdFP15jIXGkcICSU
Dirty Sexy Money (feat. Charli XCX & French Montana),2018-03-01,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
NUMB,2018-03-01,https://open.spotify.com/track/1jJtDLctkzilPae8saJe37
Rewrite The Stars,2018-03-01,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
Cola,2018-03-01,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
Homemade Dynamite - REMIX,2018-03-01,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
My My My!,2018-03-01,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
Young Dumb & Broke,2018-03-01,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
Anywhere,2018-03-01,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
Good Old Days (feat. Kesha),2018-03-01,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
Sick Boy,2018-03-01,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
Want You Back,2018-03-01,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-03-01,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
The Weekend - Funk Wav Remix,2018-03-01,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
Miss You (with Major Lazer & Tory Lanez),2018-03-01,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
HUMBLE.,2018-03-01,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
Feels Great (feat. Fetty Wap & CVBZ),2018-03-01,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
XO Tour Llif3,2018-03-01,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
Wasted,2018-03-01,https://open.spotify.com/track/6S5lBW22Re1UPKXjX7obLC
You Owe Me,2018-03-01,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
Anyway,2018-03-01,https://open.spotify.com/track/77ngtwBosDuAwiQu8afOOQ
Let Me Down Easy,2018-03-01,https://open.spotify.com/track/7DPQwyMQADl9Y8oSvSVpfg
No Limit,2018-03-01,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
Coming Home,2018-03-01,https://open.spotify.com/track/5xNzA3m8Io8rTyLHidsKDc
Jocelyn Flores,2018-03-01,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
1-800-273-8255,2018-03-01,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
Ric Flair Drip (& Metro Boomin),2018-03-01,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
Lay It on Me,2018-03-01,https://open.spotify.com/track/7oekneJCJO74ycdLzdk16v
The Ways (with Swae Lee),2018-03-01,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
End Game,2018-03-01,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
Lonely Together (feat. Rita Ora),2018-03-01,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
Bartier Cardi (feat. 21 Savage),2018-03-01,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
How Long,2018-03-01,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
Sky Walker (feat. Travis Scott),2018-03-01,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
X (with 2 Chainz & Saudi),2018-03-01,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
Glorious (feat. Skylar Grey),2018-03-01,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
Unforgettable,2018-03-01,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
The Greatest Show,2018-03-01,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
Strip That Down,2018-03-01,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
Plain Jane,2018-03-01,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
Tip Toe (feat. French Montana),2018-03-01,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
Betrayed,2018-03-01,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
Happier,2018-03-01,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
Location,2018-03-01,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
Galway Girl,2018-03-01,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
Sorry Not Sorry,2018-03-01,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
Castle on the Hill,2018-03-01,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
Bank Account,2018-03-01,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
LOVE. FEAT. ZACARI.,2018-03-01,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
A Million Dreams,2018-03-01,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
Bodak Yellow,2018-03-01,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
Big Shot (with Travis Scott),2018-03-01,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
MotorSport,2018-03-01,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
Stranger Things,2018-03-01,https://open.spotify.com/track/34I0nBvoE0ZXmqbKiJ5BWS
The Other Side,2018-03-01,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
Stargazing,2018-03-01,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
Your Song,2018-03-01,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
Never Enough,2018-03-01,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
Woke Up Late,2018-03-01,https://open.spotify.com/track/4GtxDqRqnAmHtmyPhSmXY4
Most Girls,2018-03-01,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
Mama,2018-03-01,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
Passionfruit,2018-03-01,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
Supermarket Flowers,2018-03-01,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
BUTTERFLY EFFECT,2018-03-01,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
Issues,2018-03-01,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
Saved,2018-03-01,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
So Far Away (feat. Jamie Scott & Romy Dya),2018-03-01,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
PICK IT UP (feat. A$AP Rocky),2018-03-01,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
Getting Over You,2018-03-01,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a
There's Nothing Holdin' Me Back,2018-03-01,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
Hotel,2018-03-01,https://open.spotify.com/track/2BTw5ZxeBygVJpdMK1Ur3c
Church,2018-03-01,https://open.spotify.com/track/671XiwQW20Hw5DudB13tR9
Nowadays (feat. Landon Cube),2018-03-01,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
She Loves Control,2018-03-01,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
Gucci Gang,2018-03-01,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
Body Like A Back Road,2018-03-01,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
Symphony (feat. Zara Larsson),2018-03-01,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
Despacito - Remix,2018-03-01,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
What About Us,2018-03-01,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
Come Alive,2018-03-01,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
Dive,2018-03-01,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
Moments (feat. Gavin James),2018-03-01,https://open.spotify.com/track/6SlJooJullmwjBsrnRNROA
Narcos,2018-03-01,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
Saturday Sun,2018-03-01,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ
Pretty Girl - Cheat Codes X CADE Remix,2018-03-01,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
Everybody Dies In Their Nightmares,2018-03-01,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
