,Genre_id,Genre_name,playlist_id,track_id
0,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,7oDd86yk8itslrA9HRP2ki
1,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0yLdNVWF3Srea0uzk55zFn
2,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,6UN73IYd0hZxLi8wFPMQij
3,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,1Qrg8KqiBpW07V7PNxwwwL
4,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,6AQbmUe0Qwf5PZnt4HmTXv
5,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0DWdj2oZMBFSzRsi2Cvfzf
6,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,2dHHgzDwk4BJdRwy9uXhTO
7,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,5Z2MiIZ5I3jJvvmeWMLbOQ
8,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0WtM2NBVQNNJLh6scP13H8
9,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,2L9N0zZnd37dwF0clgxMGI
10,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4LRPiXqCikLlN15c3yImP7
11,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,04CqLjewJiSAqM210vZAmT
12,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,1xzi1Jcr7mEi9K2RfzLOqS
13,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,5eTaQYBE1yrActixMAeLcZ
14,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,3nqQXoyQOWXiESFLlDF1hG
15,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0V3wPSX9ygBnCm8psDIegu
16,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,5odlY52u43F5BjByhxg7wg
17,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4nrPB8O7Y7wsOCJdgXkthe
18,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4FyesJzVpA39hbYvcseO2d
19,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4sx6NRwL6Ol3V6m9exwGlQ
20,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4iZ4pt7kvcaH6Yo8UoZ4s2
21,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0yUaLqhsVsguBpoOPL4cO7
22,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,3zkyus0njMCL6phZmNNEeN
23,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4uUG5RXrOk84mYEfFvj3cK
24,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,26b3oVLrRUaaybJulow9kz
25,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,78Sw5GDo6AlGwTwanjXbGh
26,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,38UYeBLfvpnDSG9GznZdnL
27,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,6BePGk3eCan4FqaW2X8Qy3
28,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,65FftemJ1DbbZ45DUfHJXE
29,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4h9wh7iOZ0GGn8QVp4RAOB
30,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,59uQI0PADDKeE6UZDTJEe8
31,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,1Y3LN4zO1Edc2EluIoSPJN
32,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,6maTPqynTmrkWIralgGaoP
33,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0O6u0VJ46W86TxN9wgyqDj
34,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,4ZYAU4A2YBtlNdqOUtc7T2
35,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0QHEIqNKsMoOY5urbzN48u
36,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,1qEmFfgcLObUfQm0j1W2CK
37,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,0HqZX76SFLDz2aW8aiqi7G
38,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,5wxYxygyHpbgv0EXZuqb9V
39,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,38T0tPVZHcPZyhtOcCP7pF
40,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,5jQI2r1RdgtuT8S3iG8zFC
41,0JQ5DAqbMKFEC4WFtoNRpw,Pop,37i9dQZF1DXcBWIGoYBM5M,6dgUya35uo964z7GZXM07g
